Record Date,Parent ID,Classification ID,Classification Description,October Receipts and Outlays Amount,November Receipts and Outlays Amount,December Receipts and Outlays Amount,January Receipts and Outlays Amount,February Receipts and Outlays Amount,March Receipts and Outlays Amount,April Receipts and Outlays Amount,May Receipts and Outlays Amount,June Receipts and Outlays Amount,July Receipts and Outlays Amount,August Receipts and Outlays Amount,September Receipts and Outlays Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2019-03-31,36340492,36340493,(On-Budget),190914526878.81,139336128574.30,242999114406.22,253836933629.29,95390469326.81,149414306636.54,null,null,null,null,null,null,1071891479451.97,null,7,13,13,150,T,SL,3,1.8.1,2019,2,2019,1,03,31
2019-03-31,36340492,36340494,(Off-Budget),61777000000.00,66625000000.00,69584923852.11,86143000000.00,71875000000.00,79396923852.42,null,null,null,null,null,null,435401847704.53,null,7,14,14,160,T,SL,3,1.8.2,2019,2,2019,1,03,31
2019-03-31,36340481,36340495,Total--Receipts Prior Year,235340650775.70,208374392918.47,325796890249.97,361037590786.62,155622717049.89,210832369513.95,null,null,null,null,null,null,null,1497004611294.60,7,15,15,170,T,SLI,2,1.9,2019,2,2019,1,03,31
2019-03-31,36340495,36340496,(On-Budget),175307650775.70,143890392918.47,263995440403.22,278534590786.62,87177717049.89,135368680318.67,null,null,null,null,null,null,null,1084274472252.57,7,16,16,180,T,SLI,3,1.9.1,2019,2,2019,1,03,31
2019-03-31,36340495,36340497,(Off-Budget),60033000000.00,64484000000.00,61801449846.75,82503000000.00,68445000000.00,75463689195.28,null,null,null,null,null,null,null,412730139042.03,7,17,17,190,T,SLI,3,1.9.2,2019,2,2019,1,03,31
2019-03-31,null,36340498,Outlays:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,18,18,200,S,SL,1,2,2019,2,2019,1,03,31
2019-03-31,36340498,36340499,Legislative Branch,444328793.79,372323679.72,460989486.26,418904514.59,370765424.50,354957955.43,null,null,null,null,null,null,2422269854.29,2349430016.38,7,19,19,210,D,C,2,2.1,2019,2,2019,1,03,31
2019-03-31,36340498,36340500,Judicial Branch,671968343.68,777380102.17,628095692.55,512237531.45,745320407.86,604847819.51,null,null,null,null,null,null,3939849897.22,3847043338.06,7,20,20,220,D,C,2,2.2,2019,2,2019,1,03,31
2019-03-31,36340498,36340501,Department of Agriculture:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,21,21,280,S,C,2,2.3,2019,2,2019,1,03,31
2019-03-31,36340501,36340502,Commodity Credit Corporation,5409984960.08,3697482778.51,5929573175.96,1015959265.75,2174879757.75,142546148.24,null,null,null,null,null,null,18370426086.29,13463672306.99,7,22,22,290,D,P,3,2.3.1,2019,2,2019,1,03,31
2019-03-31,36340501,36340503,Foreign Agricultural Service,339158915.32,85278923.95,108742304.03,22269834.95,281232229.75,148204603.08,null,null,null,null,null,null,984886811.08,937143855.03,7,23,23,310,D,B,3,2.3.2,2019,2,2019,1,03,31
2019-03-31,36340501,36340504,Other,12562450118.31,13320714257.85,9206668085.33,12084075817.05,8856610082.21,10253481014.04,null,null,null,null,null,null,66283999374.79,68342954479.24,7,24,24,320,D,P,3,2.3.3,2019,2,2019,1,03,31
2019-03-31,36340498,36340505,Department of Commerce,660455639.04,2109915798.12,1012735923.10,429210108.11,921380828.41,844428906.96,null,null,null,null,null,null,5978127203.74,3867183633.41,7,25,25,330,D,C,2,2.4,2019,2,2019,1,03,31
2019-03-31,36340498,36340506,Department of Defense--Military Programs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,26,26,340,S,C,2,2.5,2019,2,2019,1,03,31
2019-03-31,36340506,36340507,Military Personnel,26062564453.59,15849154271.19,11051681061.78,7107902992.11,11398918778.54,12853609580.95,null,null,null,null,null,null,84323831138.16,79879343771.75,7,27,27,355,D,B,3,2.5.1,2019,2,2019,1,03,31
2019-03-31,36340506,36340508,Operation and Maintenance,20018822154.73,22205817166.43,21541640818.66,21385603471.90,21724443781.66,23142078612.44,null,null,null,null,null,null,130018406005.82,122407980101.18,7,28,28,360,D,B,3,2.5.2,2019,2,2019,1,03,31
2019-03-31,36340498,36340536,Department of Transportation:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,56,56,740,S,C,2,2.15,2019,2,2019,1,03,31
2019-03-31,36340498,36340548,Other Defense Civil Programs,4747395404.01,9714605053.34,5406180874.07,1746922788.25,5378008129.23,5606254516.92,null,null,null,null,null,null,32599366765.82,31961823205.82,7,67,67,805,D,C,2,2.19,2019,2,2019,1,03,31
2019-03-31,null,36340481,Receipts:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,1,1,10,S,SL,1,1,2019,2,2019,1,03,31
2019-03-31,36340543,36340546,Other,8832013874.08,10253439711.58,7842215172.44,7986807228.46,7915443744.56,4705376322.57,null,null,null,null,null,null,47535296053.69,47946491055.32,7,65,65,798,D,P,3,2.17.3,2019,2,2019,1,03,31
2019-03-31,36340498,36340547,Corps of Engineers,641294129.46,771444963.25,263573358.18,592501964.99,607702725.34,552565343.24,null,null,null,null,null,null,3429082484.46,3395442508.23,7,66,66,800,D,C,2,2.18,2019,2,2019,1,03,31
2019-03-31,36340498,36340549,Environmental Protection Agency,730308182.72,760828754.21,808362206.63,622281816.59,913670819.01,579249010.80,null,null,null,null,null,null,4414700789.96,4264180705.41,7,68,68,810,D,C,2,2.20,2019,2,2019,1,03,31
2019-03-31,36340498,36340550,Executive Office of the President,32458656.95,44748270.20,32802652.91,8509836.78,48670893.77,27739643.36,null,null,null,null,null,null,194929953.97,187125938.73,7,69,69,815,D,C,2,2.21,2019,2,2019,1,03,31
2019-03-31,36340498,36340551,General Services Administration,47345447.75,139133285.72,-306842870.34,655856099.23,-939045432.26,-137181330.59,null,null,null,null,null,null,-540734800.49,-142833537.44,7,70,70,820,D,C,2,2.22,2019,2,2019,1,03,31
2019-03-31,36340498,36340552,International Assistance Programs:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,71,71,825,S,C,2,2.23,2019,2,2019,1,03,31
2019-03-31,36340552,36340553,International Security Assistance,1781062057.43,1072857503.63,1301570157.64,485279339.50,980040484.44,2623113731.68,null,null,null,null,null,null,8243923274.32,5034329461.48,7,72,72,826,D,B,3,2.23.1,2019,2,2019,1,03,31
2019-03-31,36340498,36340566,Independent Agencies:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,84,84,909,S,C,2,2.29,2019,2,2019,1,03,31
2019-03-31,36340498,36340518,Department of Energy,2918855222.69,1807529078.16,1895334810.76,2565982487.52,2200070943.40,2246212331.82,null,null,null,null,null,null,13633984874.35,12587249742.31,7,38,38,430,D,C,2,2.7,2019,2,2019,1,03,31
2019-03-31,36340498,36340519,Department of Health and Human Services:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,39,39,450,S,C,2,2.8,2019,2,2019,1,03,31
2019-03-31,36340519,36340520,National Institutes of Health,2629329231.47,3659911399.07,2745767027.15,2854217162.62,2699513591.84,2835237200.96,null,null,null,null,null,null,17423975613.11,16393678944.12,7,40,40,460,D,B,3,2.8.1,2019,2,2019,1,03,31
2019-03-31,36340498,36340539,Department of the Treasury:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,59,59,770,S,C,2,2.16,2019,2,2019,1,03,31
2019-03-31,36340481,36340484,Social Insurance and Retirement Receipts:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,4,4,50,S,RSG,2,1.3,2019,2,2019,1,03,31
2019-03-31,36340484,36340485,Employment and General Retirement,83254815177.60,89824412506.36,93927705296.15,111768907335.12,92335192074.41,101790639110.88,null,null,null,null,null,null,572901671500.52,543685396645.26,7,5,5,70,D,RSG,3,1.3.1,2019,2,2019,1,03,31
2019-03-31,36340484,36340486,Unemployment Insurance,2941017881.82,2650385421.33,291882858.79,3038251493.99,2420903319.82,274594267.10,null,null,null,null,null,null,11617035242.85,14540814116.90,7,6,6,80,D,RSG,3,1.3.2,2019,2,2019,1,03,31
2019-03-31,36340506,36340509,International Reconstruction and Other Assistance,5600000.00,null,null,null,null,null,null,null,null,null,null,null,5600000.00,35300.98,7,29,29,363,D,B,3,2.5.3,2019,2,2019,1,03,31
2019-03-31,36340506,36340510,Procurement,7787912872.49,10699981844.88,10198880286.78,9814218710.70,9871255210.11,11516212935.96,null,null,null,null,null,null,59888461860.92,55738526000.65,7,30,30,365,D,B,3,2.5.4,2019,2,2019,1,03,31
2019-03-31,36340562,36340564,Federal Disability Insurance Trust Fund (Off-Budget),12175274979.00,11933589602.10,12042253705.08,12366313872.03,12346641203.62,12627744943.95,null,null,null,null,null,null,73491818305.78,72910285014.64,7,82,82,900,D,P,3,2.28.2,2019,2,2019,1,03,31
2019-03-31,36340562,36340565,Other,4706580709.68,9113363131.56,4854650821.07,283103996.30,4814724854.49,4631534331.13,null,null,null,null,null,null,28403957844.23,28183029117.61,7,83,83,905,D,P,3,2.28.3,2019,2,2019,1,03,31
2019-03-31,36340567,36340571,Deposit Insurance Fund,-47662976.98,-90327626.19,-2608761930.04,60162414.07,-251630428.94,-1453150169.52,null,null,null,null,null,null,-4391370717.60,-8400352150.02,7,85,86,913,D,P,4,2.29.1.1,2019,2,2019,1,03,31
2019-03-31,36340566,36340574,Postal Service:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,87,89,918,S,A,3,2.29.2,2019,2,2019,1,03,31
2019-03-31,36340506,36340513,Family Housing,75703577.39,98130629.31,77055556.19,99431221.96,64078156.42,93227710.88,null,null,null,null,null,null,507626852.15,549991105.24,7,33,33,380,D,B,3,2.5.7,2019,2,2019,1,03,31
2019-03-31,36340506,36340514,Revolving and Management Funds,1210188500.68,1517032272.08,398440543.36,1137134017.59,-588044844.82,-110893413.58,null,null,null,null,null,null,3563857075.31,1940487590.30,7,34,34,385,D,B,3,2.5.8,2019,2,2019,1,03,31
2019-03-31,36340506,36340515,Other,351496458.77,-294796926.65,-63348421.23,-301167013.45,257353836.23,-550883521.08,null,null,null,null,null,null,-601345587.41,-709956718.72,7,35,35,395,D,P,3,2.5.9,2019,2,2019,1,03,31
2019-03-31,36340506,36340516,Total Department of Defense--Military Programs,63385595053.10,57095520208.60,51445113066.42,46828350985.21,51368150011.78,55395660379.91,null,null,null,null,null,null,325518389705.02,298110501101.41,7,36,36,400,T,C,3,2.5.10,2019,2,2019,1,03,31
2019-03-31,36340498,36340517,Department of Education,5097310936.45,5630215482.79,6255624499.80,9708116172.05,7941657422.01,6051758894.46,null,null,null,null,null,null,40684683407.56,37817968448.55,7,37,37,420,D,C,2,2.6,2019,2,2019,1,03,31
2019-03-31,36340519,36340521,Centers for Medicare and Medicaid Services:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,41,41,480,S,B,3,2.8.2,2019,2,2019,1,03,31
2019-03-31,36340519,36340527,Other,-34580830049.40,-33220626999.73,-34509914045.49,-42027296201.62,-35215447593.11,-35486787171.32,null,null,null,null,null,null,-215040902060.67,-202443593161.10,7,47,47,570,D,P,3,2.8.4,2019,2,2019,1,03,31
2019-03-31,36340498,36340528,Department of Homeland Security,5337623885.07,4663004199.86,6526576828.42,3242921256.80,4892794700.76,4962503383.52,null,null,null,null,null,null,29625424254.43,40777380466.72,7,48,48,600,D,C,2,2.9,2019,2,2019,1,03,31
2019-03-31,36340498,36340529,Department of Housing and Urban Development,3781860493.85,3663717562.07,3954473931.94,3797008267.54,3861059161.75,3445565295.48,null,null,null,null,null,null,22503684712.63,21533478415.00,7,49,49,670,D,C,2,2.10,2019,2,2019,1,03,31
2019-03-31,36340498,36340530,Department of the Interior,2130421635.36,477657553.71,1062929395.78,725040405.42,1359086897.83,795655134.82,null,null,null,null,null,null,6550791022.92,7123767655.86,7,50,50,680,D,C,2,2.11,2019,2,2019,1,03,31
2019-03-31,36340498,36340531,Department of Justice,1611740023.29,3279297366.03,3947426328.87,2460884438.57,3136799345.43,2692457429.45,null,null,null,null,null,null,17128604931.64,17632827277.49,7,51,51,690,D,C,2,2.12,2019,2,2019,1,03,31
2019-03-31,36340532,36340533,Unemployment Trust Fund,2414740246.78,2217107926.08,2641825492.19,3642062120.36,3017673426.13,2904697267.31,null,null,null,null,null,null,16838106478.85,17446105421.60,7,53,53,710,D,P,3,2.13.1,2019,2,2019,1,03,31
2019-03-31,36340532,36340534,Other,-4582129386.72,1068693890.34,1403976710.05,1341215703.62,1297162361.27,-379203499.85,null,null,null,null,null,null,149715778.71,2865804898.15,7,54,54,720,D,P,3,2.13.2,2019,2,2019,1,03,31
2019-03-31,36340498,36340535,Department of State,2999516877.57,3268005021.96,2037704344.74,1667845888.29,1411606702.51,2729246140.08,null,null,null,null,null,null,14113924975.15,12755675682.27,7,55,55,730,D,C,2,2.14,2019,2,2019,1,03,31
2019-03-31,36340536,36340537,Highway Trust Fund,3967018187.30,3833452412.81,3060454041.92,2624970865.06,2652963290.82,2520585644.44,null,null,null,null,null,null,18659444442.35,18460355587.46,7,57,57,750,D,P,3,2.15.1,2019,2,2019,1,03,31
2019-03-31,36340562,36340563,Federal Old-Age and Survivors Insurance Trust Fund (Off-Budget),71770074920.27,71591467617.41,71855489395.85,74118478723.91,74405952469.99,74789059605.93,null,null,null,null,null,null,438530522733.36,412127457893.62,7,81,81,880,D,P,3,2.28.1,2019,2,2019,1,03,31
2019-03-31,36340567,36340572,FSLIC Resolution Fund,-1645728.90,-1545534.79,-1712110.60,-1705063.39,-1546535.12,-1639814.12,null,null,null,null,null,null,-9794786.92,-5061525.11,7,86,87,914,D,P,4,2.29.1.2,2019,2,2019,1,03,31
2019-03-31,36340574,36340575,Off-Budget:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,88,90,920,S,P,4,2.29.2.1,2019,2,2019,1,03,31
2019-03-31,36340575,36340576,Public Enterprise Funds,342824172.98,266789074.68,-138825006.98,-585435727.84,-83676822.16,-625312065.09,null,null,null,null,null,null,-823636374.41,-1124555480.84,7,89,91,921,D,P,5,2.29.2.1.1,2019,2,2019,1,03,31
2019-03-31,36340575,36340577,Other,2831780.82,45643835.62,9980273.97,null,39921095.89,166823013.70,null,null,null,null,null,null,265200000.00,127138630.12,7,90,92,922,D,P,5,2.29.2.1.2,2019,2,2019,1,03,31
2019-03-31,36340574,36340578,Other,null,null,null,null,null,55235000.00,null,null,null,null,null,null,55235000.00,11540.71,7,91,93,924,D,P,4,2.29.2.2,2019,2,2019,1,03,31
2019-03-31,36340566,36340579,Tennessee Valley Authority,14409760.31,145506861.78,-57688764.35,-188039960.97,-286993684.21,-318754753.27,null,null,null,null,null,null,-691560540.71,54440537.19,7,92,94,930,D,A,3,2.29.3,2019,2,2019,1,03,31
2019-03-31,36340566,36340580,Other,3046907032.89,4422851243.39,2608574277.52,3613646147.01,2323682313.62,2205038727.64,null,null,null,null,null,null,18220699742.07,12424186372.74,7,93,95,940,D,A,3,2.29.4,2019,2,2019,1,03,31
2019-03-31,36340498,36340581,Undistributed Offsetting Receipts:,null,null,null,null,null,null,null,null,null,null,null,null,null,null,7,94,96,950,S,SL,2,2.30,2019,2,2019,1,03,31
2019-03-31,36340581,36340582,"Employer Share, Employee Retirement",-21628824507.12,-6389445619.27,-6224185226.79,-5632301691.45,-6113757058.77,-6382989506.92,null,null,null,null,null,null,-52371503610.32,-50713446686.69,7,95,97,970,D,UORG,3,2.30.1,2019,2,2019,1,03,31
2019-03-31,36340581,36340583,Interest Received by Trust Funds,1328644018.95,-2538345564.93,-61702140687.93,-129972925.52,-2053996668.78,-1395333131.25,null,null,null,null,null,null,-66491144959.46,-69809560717.96,7,96,98,980,D,UORG,3,2.30.2,2019,2,2019,1,03,31
2019-03-31,36340588,36340590,(Off-Budget),74060973206.82,82166306923.99,41587565371.59,75203186808.76,85139751331.83,85277598560.35,null,null,null,null,null,null,443435382203.34,null,7,102,104,1050,T,SL,4,2.31.1.2,2019,2,2019,1,03,31
2019-03-31,36340587,36340591,Total-Surplus (+) or Deficit (-),-100491142544.73,-204902597142.64,-13539358629.05,8680906186.30,-233977275492.19,-146944765653.89,null,null,null,null,null,null,-691174233276.20,null,7,103,105,1060,T,SL,3,2.31.2,2019,2,2019,1,03,31
2019-03-31,36340591,36340592,(On-Budget),-88207169337.91,-189361290218.65,-41536717109.57,-2258907004.94,-220712524160.36,-141064090945.96,null,null,null,null,null,null,-683140698777.39,null,7,104,106,1070,T,SL,4,2.31.2.1,2019,2,2019,1,03,31
2019-03-31,36340591,36340593,(Off-Budget),-12283973206.82,-15541306923.99,27997358480.52,10939813191.24,-13264751331.83,-5880674707.93,null,null,null,null,null,null,-8033534498.81,null,7,105,107,1080,T,SL,4,2.31.2.2,2019,2,2019,1,03,31
2019-03-31,36340587,36340594,Total Borrowing from the Public,80897147300.79,200136939123.75,58595102585.02,103015644.09,149613427100.54,-45931775848.92,0.00,0.00,0.00,0.00,0.00,0.00,443413855905.27,748218791751.00,7,106,108,1086,T,SL,3,2.31.3,2019,2,2019,1,03,31
2019-03-31,36340587,36340595,Total-Outlays Prior Year,298554668742.65,346921830736.06,348989246780.90,311800751994.00,370862100668.29,419576197547.68,null,null,null,null,null,null,null,2096704796469.58,7,107,109,1090,T,SLI,3,2.31.4,2019,2,2019,1,03,31
2019-03-31,36340595,36340596,(On-Budget),229104096785.83,270084031802.87,311313562215.59,241614450630.94,291226342751.84,339598949353.74,null,null,null,null,null,null,null,1682941433540.81,7,108,110,1100,T,SLI,4,2.31.4.1,2019,2,2019,1,03,31
2019-03-31,36340595,36340597,(Off-Budget),69450571956.82,76837798933.19,37675684565.31,70186301363.06,79635757916.45,79977248193.94,null,null,null,null,null,null,null,413763362928.77,7,109,111,1110,T,SLI,4,2.31.4.2,2019,2,2019,1,03,31
2019-03-31,36340587,36340598,Total-Surplus (+) or Deficit (-) Prior Year,-63214017966.95,-138547437817.59,-23192356530.93,49236838792.62,-215239383618.40,-208743828033.73,null,null,null,null,null,null,null,-599700185174.98,7,110,112,1130,T,SLI,3,2.31.5,2019,2,2019,1,03,31
2019-03-31,36340598,36340599,(On-Budget),-53796446010.13,-126193638884.40,-47318121812.37,36920140155.68,-204048625701.95,-204230269035.07,null,null,null,null,null,null,null,-598666961288.24,7,111,113,1140,T,SLI,4,2.31.5.1,2019,2,2019,1,03,31
2019-03-31,36340598,36340600,(Off-Budget),-9417571956.82,-12353798933.19,24125765281.44,12316698636.94,-11190757916.45,-4513558998.66,null,null,null,null,null,null,null,-1033223886.74,7,112,114,1150,T,SLI,4,2.31.5.2,2019,2,2019,1,03,31
2019-03-31,36340506,36340512,Military Construction,805535748.07,536773681.66,630770256.66,492952000.93,490214986.19,869065740.69,null,null,null,null,null,null,3825312414.20,3391342278.66,7,32,32,375,D,B,3,2.5.6,2019,2,2019,1,03,31
2019-03-31,36340521,36340522,Grants to States for Medicaid,31891005432.21,30598728159.30,33439774025.15,32883558734.45,34379905122.83,34758357590.20,null,null,null,null,null,null,197951329064.14,192724361399.77,7,42,42,490,D,P,4,2.8.2.1,2019,2,2019,1,03,31
2019-03-31,36340521,36340523,Federal Hospital Insurance Trust Fund,25733678461.11,34294855019.71,16820730472.67,26611694509.43,26357995484.44,28220818898.41,null,null,null,null,null,null,158039772845.77,151719687606.39,7,43,43,500,D,P,4,2.8.2.2,2019,2,2019,1,03,31
2019-03-31,36340521,36340524,Federal Supplementary Medical Insurance Trust Fund,36559178409.66,52186365065.39,17808216914.21,35511291991.75,35445901762.97,36727373782.58,null,null,null,null,null,null,214238327926.56,205453097050.95,7,44,44,520,D,P,4,2.8.2.3,2019,2,2019,1,03,31
2019-03-31,36340521,36340525,Other,30668979639.67,28267360429.45,30356999603.80,35695960163.14,30120470384.07,28186836944.32,null,null,null,null,null,null,183296607164.45,173270831128.56,7,45,45,530,D,P,4,2.8.2.4,2019,2,2019,1,03,31
2019-03-31,36340519,36340526,Administration for Children and Families,4263876587.69,4819627560.31,4594419667.05,4555224315.82,4364591348.42,4984451050.85,null,null,null,null,null,null,27582190530.14,26779600115.98,7,46,46,560,D,B,3,2.8.3,2019,2,2019,1,03,31
2019-03-31,36340552,36340554,Multilateral Assistance,303890986.32,-5616955.15,4254665.94,2695629.98,7849461.13,3142702.47,null,null,null,null,null,null,316216490.69,312463699.81,7,73,73,827,D,B,3,2.23.2,2019,2,2019,1,03,31
