Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Refund Amount,Current Month Net Receipts Amount,Current Fiscal Year to Date Gross Receipts Amount,Current Fiscal Year to Date Refund Amount,Current Fiscal Year to Date Net Receipts Amount,Prior Fiscal Year to Date Gross Receipts Amount,Prior Fiscal Year to Date Refund Amount,Prior Fiscal Year to Date Net Receipts Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2020-12-31,44802450,44802479,Total -- Excise Taxes,5617084097.61,283585268.81,5333498828.80,16337286271.12,654844165.22,15682442105.90,21173920604.76,606680876.84,20567239727.92,4,46,46,314,T,RSG,2,4.5,2021,1,2020,4,12,31
2020-12-31,null,44802484,Estate and Gift Taxes,2327569074.98,115244114.89,2212324960.09,6451583116.53,252162753.48,6199420363.05,4806912152.48,179838990.22,4627073162.26,4,47,47,350,D,RSG,1,5,2021,1,2020,4,12,31
2020-12-31,null,44802489,Customs Duties,6712071335.48,664961254.15,6047110081.33,20347890313.37,2179553603.37,18168336710.00,22433280677.92,1286651794.66,21146628883.26,4,48,48,405,D,RSG,1,6,2021,1,2020,4,12,31
2020-12-31,44802493,44802497,"Deposit of Earnings, Federal Reserve System",8176818263.30,null,8176818263.30,23053573920.08,null,23053573920.08,15003315894.94,null,15003315894.94,4,50,50,805,D,RSG,2,7.1,2021,1,2020,4,12,31
2020-12-31,44802220,44802227,Withheld,127808384377.71,null,null,307106303635.08,null,null,353728275091.89,null,null,4,2,2,102,D,SRS,2,1.1,2021,1,2020,4,12,31
2020-12-31,44802493,44802501,Universal Service Fund,740141309.58,null,740141309.58,2113962270.42,null,2113962270.42,2484737556.97,null,2484737556.97,4,51,51,807,D,RSG,2,7.2,2021,1,2020,4,12,31
2020-12-31,44802493,44802509,Total -- Miscellaneous Receipts,9795363462.81,1216999.46,9794146463.35,30517945138.37,2629940.53,30515315197.84,20252335340.26,2148586.30,20250186753.96,4,53,53,820,T,RSG,2,7.4,2021,1,2020,4,12,31
2020-12-31,null,44802513,Total -- Receipts,361823546655.84,15704318258.93,346119228396.91,854896154852.91,51526364460.80,803369790392.11,842729674317.79,36217875214.72,806511799103.07,4,54,54,830,T,SL,1,8,2021,1,2020,4,12,31
2020-12-31,44802513,44802515,Total -- On-Budget,276311613079.96,11832418258.93,264479194821.03,624642221277.03,47654464460.80,576987756816.23,632631877889.88,36217875214.72,596414002675.16,4,55,55,840,T,SL,2,8.1,2021,1,2020,4,12,31
2020-12-31,44802513,44802518,Total -- Off-Budget,85511933575.88,3871900000.00,81640033575.88,230253933575.88,3871900000.00,226382033575.88,210097796427.91,null,210097796427.91,4,56,56,850,T,SL,2,8.2,2021,1,2020,4,12,31
2020-12-31,44802220,44802233,Presidential Election Campaign Fund,338076.00,null,null,2109357.00,null,null,1674891.00,null,null,4,3,3,105,D,SRS,2,1.2,2021,1,2020,4,12,31
2020-12-31,44802274,44802278,Self-Employment Contributions Act Taxes,94000000.00,null,94000000.00,169000000.00,null,169000000.00,158000000.00,null,158000000.00,4,17,17,214,D,SRS,4,3.1.2.2,2021,1,2020,4,12,31
2020-12-31,44802259,44802272,Total -- Federal Old-Age and Survivors Insurance Trust Fund,73052837111.78,3309850000.00,69742987111.78,196783837111.78,3309850000.00,193473987111.78,179521601571.40,null,179521601571.40,4,14,14,210,T,RSG,4,3.1.1.5,2021,1,2020,4,12,31
2020-12-31,44802255,44802274,Federal Disability Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,15,15,211,S,RSG,3,3.1.2,2021,1,2020,4,12,31
2020-12-31,44802255,44802303,Federal Hospital Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,21,21,221,S,RSG,3,3.1.3,2021,1,2020,4,12,31
2020-12-31,null,44802493,Miscellaneous Receipts:,null,null,null,null,null,null,null,null,null,4,49,49,800,S,RSG,1,7,2021,1,2020,4,12,31
2020-12-31,44802493,44802505,All Other,878403889.93,1216999.46,877186890.47,5350408947.87,2629940.53,5347779007.34,2764281888.35,2148586.30,2762133302.05,4,52,52,810,D,RSG,2,7.3,2021,1,2020,4,12,31
2020-11-30,44489121,44489126,Total -- Individual Income Taxes,101812490022.34,8037200661.33,93775289361.01,222204196394.97,19681327897.13,202522868497.84,250830571122.10,18677910762.68,232152660359.42,4,5,5,120,T,RSG,2,1.4,2021,1,2020,4,11,30
2020-11-30,null,44489127,Corporation Income Taxes,5147045126.69,8339166765.01,-3192121638.32,20061346273.90,14101438042.90,5959908231.00,16720142352.50,9616991350.33,7103151002.17,4,6,6,130,D,RSG,1,2,2021,1,2020,4,11,30
2020-11-30,44489132,44489136,Federal Old-Age and Survivors Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,9,9,160,S,RSG,3,3.1.1,2021,1,2020,4,11,30
2020-11-30,44489136,44489138,Federal Insurance Contributions Act Taxes,64204000000.00,null,64204000000.00,123289000000.00,null,123289000000.00,114101000000.00,null,114101000000.00,4,10,10,200,D,SRS,4,3.1.1.1,2021,1,2020,4,11,30
2020-11-30,44489136,44489146,Self-Employment Contributions Act Taxes,147000000.00,null,147000000.00,442000000.00,null,442000000.00,416000000.00,null,416000000.00,4,11,11,204,D,SRS,4,3.1.1.2,2021,1,2020,4,11,30
2020-11-30,44489136,44489182,Total -- Federal Old-Age and Survivors Insurance Trust Fund,64351000000.00,null,64351000000.00,123731000000.00,null,123731000000.00,114517000000.00,null,114517000000.00,4,12,12,210,T,RSG,4,3.1.1.3,2021,1,2020,4,11,30
2020-11-30,44489192,44489214,Self-Employment Contributions Act Taxes,25000000.00,null,25000000.00,75000000.00,null,75000000.00,70000000.00,null,70000000.00,4,15,15,214,D,SRS,4,3.1.2.2,2021,1,2020,4,11,30
2020-11-30,44489192,44489246,Total -- Federal Disability Insurance Trust Fund,10928000000.00,null,10928000000.00,21011000000.00,null,21011000000.00,19446000000.00,null,19446000000.00,4,16,16,220,T,RSG,4,3.1.2.3,2021,1,2020,4,11,30
2020-11-30,44489253,44489259,Federal Insurance Contributions Act Taxes,25750000000.00,null,25750000000.00,49294000000.00,null,49294000000.00,45390000000.00,null,45390000000.00,4,18,18,222,D,SRS,4,3.1.3.1,2021,1,2020,4,11,30
2020-11-30,44489253,44489293,Total -- Federal Hospital Insurance Trust Fund,25814000000.00,null,25814000000.00,49488000000.00,null,49488000000.00,45575000000.00,null,45575000000.00,4,20,20,229,T,RSG,4,3.1.3.3,2021,1,2020,4,11,30
2020-11-30,44489298,44489304,Rail Pension and Supplemental Annuity,177896409.44,60823.78,177835585.66,343498740.55,75074.06,343423666.49,452373343.08,43667690.15,408705652.93,4,22,22,235,D,RSG,4,3.1.4.1,2021,1,2020,4,11,30
2020-11-30,null,44489121,Individual Income Taxes,null,null,null,null,null,null,null,null,null,4,1,1,100,D,RSG,1,1,2021,1,2020,4,11,30
2020-11-30,44489121,44489122,Withheld,91572700050.61,null,null,179297919257.37,null,null,213875180829.42,null,null,4,2,2,102,D,SRS,2,1.1,2021,1,2020,4,11,30
2020-11-30,44489121,44489123,Presidential Election Campaign Fund,422826.00,null,null,1771281.00,null,null,1608837.00,null,null,4,3,3,105,D,SRS,2,1.2,2021,1,2020,4,11,30
2020-11-30,44489121,44489124,Other,10239367145.73,null,null,42904505856.60,null,null,36953781455.68,null,null,4,4,4,110,D,SRS,2,1.3,2021,1,2020,4,11,30
2020-11-30,null,44489129,Social Insurance and Retirement Receipts:,null,null,null,null,null,null,null,null,null,4,7,7,140,S,RSG,1,3,2021,1,2020,4,11,30
2020-11-30,44489192,44489204,Federal Insurance Contributions Act Taxes,10903000000.00,null,10903000000.00,20936000000.00,null,20936000000.00,19376000000.00,null,19376000000.00,4,14,14,212,D,SRS,4,3.1.2.1,2021,1,2020,4,11,30
2020-11-30,44489129,44489132,Employment and General Retirement:,null,null,null,null,null,null,null,null,null,4,8,8,150,S,RSG,2,3.1,2021,1,2020,4,11,30
2020-11-30,44489132,44489192,Federal Disability Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,13,13,211,S,RSG,3,3.1.2,2021,1,2020,4,11,30
2020-11-30,44489132,44489253,Federal Hospital Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,17,17,221,S,RSG,3,3.1.3,2021,1,2020,4,11,30
2020-11-30,44489253,44489265,Self-Employment Contributions Act Taxes,64000000.00,null,64000000.00,194000000.00,null,194000000.00,185000000.00,null,185000000.00,4,19,19,224,D,SRS,4,3.1.3.2,2021,1,2020,4,11,30
2020-11-30,44489298,44489310,Social Security Equivalent Account,174402537.82,63195.02,174339342.80,326824217.49,78000.86,326746216.63,425427711.54,47392032.82,378035678.72,4,23,23,240,D,RSG,4,3.1.4.2,2021,1,2020,4,11,30
2020-11-30,44489132,44489316,Total -- Employment and General Retirement,101445298947.26,124018.80,101445174928.46,194900322958.04,153074.92,194900169883.12,180415801054.62,91059722.97,180324741331.65,4,24,24,241,T,RSG,3,3.1.5,2021,1,2020,4,11,30
2020-11-30,44489322,44489328,Deposits by States,3432961349.91,null,3432961349.91,5139356865.03,null,5139356865.03,4662368677.34,null,4662368677.34,4,26,26,251,D,RSG,3,3.2.1,2021,1,2020,4,11,30
2020-11-30,44489322,44489334,Federal Unemployment Taxes,383904890.30,7015645.74,376889244.56,567954834.05,14944361.63,553010472.42,668288045.46,8582047.15,659705998.31,4,27,27,254,D,RSG,3,3.2.2,2021,1,2020,4,11,30
2020-11-30,44489322,44489340,Railroad Unemployment Taxes,116660.14,null,116660.14,8985173.61,null,8985173.61,30674140.36,null,30674140.36,4,28,28,255,D,RSG,3,3.2.3,2021,1,2020,4,11,30
2020-11-30,44489132,44489298,Railroad Retirement:,null,null,null,null,null,null,null,null,null,4,21,21,230,S,RSG,3,3.1.4,2021,1,2020,4,11,30
2020-11-30,44489129,44489322,Unemployment Insurance:,null,null,null,null,null,null,null,null,null,4,25,25,250,S,RSG,2,3.2,2021,1,2020,4,11,30
2020-11-30,44489322,44489352,Total -- Unemployment Insurance,3816982900.35,7015645.74,3809967254.61,5716296872.69,14944361.63,5701352511.06,5361330863.16,8582047.15,5352748816.01,4,29,29,269,T,RSG,3,3.2.4,2021,1,2020,4,11,30
2020-11-30,44489129,44489358,Other Retirement:,null,null,null,null,null,null,null,null,null,4,30,30,270,S,RSG,2,3.3,2021,1,2020,4,11,30
2020-11-30,44489358,44489364,Federal Employees' Retirement--Employee Share,464357663.89,null,464357663.89,983357729.10,null,983357729.10,869792969.56,null,869792969.56,4,31,31,279,D,RSG,3,3.3.1,2021,1,2020,4,11,30
2020-11-30,44489358,44489369,Non-Federal Employees Retirement,1802827.34,null,1802827.34,4471099.86,null,4471099.86,4814178.83,null,4814178.83,4,32,32,284,D,RSG,3,3.3.2,2021,1,2020,4,11,30
2020-11-30,44489358,44489375,Total -- Other Retirement,466160491.23,null,466160491.23,987828828.96,null,987828828.96,874607148.39,null,874607148.39,4,33,33,285,T,RSG,3,3.3.3,2021,1,2020,4,11,30
2020-11-30,44489129,44489381,Total -- Social Insurance and Retirement Receipts,105728442338.84,7139664.54,105721302674.30,201604448659.69,15097436.55,201589351223.14,186651739066.17,99641770.12,186552097296.05,4,34,34,286,T,RSG,2,3.4,2021,1,2020,4,11,30
2020-11-30,null,44489387,Excise Taxes:,null,null,null,null,null,null,null,null,null,4,35,35,300,S,RSG,1,4,2021,1,2020,4,11,30
2020-11-30,44489387,44489393,Miscellaneous Excise Taxes,1693645482.38,196206360.34,1497439122.04,5575531467.14,327323896.41,5248207570.73,6453333716.10,287293226.99,6166040489.11,4,36,36,305,D,RSG,2,4.1,2021,1,2020,4,11,30
2020-11-30,44489387,44489399,Airport and Airway Trust Fund,15226000.00,null,15226000.00,17783000.00,null,17783000.00,1974701000.00,null,1974701000.00,4,37,37,308,D,RSG,2,4.2,2021,1,2020,4,11,30
2020-11-30,44489387,44489405,Highway Trust Fund,4086034057.70,29291000.00,4056743057.70,5086572706.37,43935000.00,5042637706.37,5430635044.08,43652000.00,5386983044.08,4,38,38,310,D,RSG,2,4.3,2021,1,2020,4,11,30
2020-11-30,44489387,44489411,Black Lung Disability Trust Fund,32200000.00,null,32200000.00,40315000.00,null,40315000.00,22081000.00,null,22081000.00,4,39,39,313,D,RSG,2,4.4,2021,1,2020,4,11,30
2020-11-30,44489387,44489417,Total -- Excise Taxes,5827105540.08,225497360.34,5601608179.74,10720202173.51,371258896.41,10348943277.10,13880750760.18,330945226.99,13549805533.19,4,40,40,314,T,RSG,2,4.5,2021,1,2020,4,11,30
2020-11-30,null,44489424,Estate and Gift Taxes,1897089574.47,58503166.82,1838586407.65,4124014041.55,136918638.59,3987095402.96,3045779837.69,116382068.34,2929397769.35,4,41,41,350,D,RSG,1,5,2021,1,2020,4,11,30
2020-11-30,44489452,44489455,Total -- On-Budget,161760560846.21,17486965258.11,144273595588.10,348330608197.07,35822046201.87,312508561995.20,366388529553.55,29645131935.37,336743397618.18,4,49,49,840,T,SL,2,8.1,2021,1,2020,4,11,30
2020-11-30,44489452,44489458,Total -- Off-Budget,75279000000.00,null,75279000000.00,144742000000.00,null,144742000000.00,133963000000.00,null,133963000000.00,4,50,50,850,T,SL,2,8.2,2021,1,2020,4,11,30
2020-11-30,null,44489428,Customs Duties,6784496536.98,819198187.87,5965298349.11,13635818977.89,1514592349.22,12121226628.67,15499161216.97,801519608.45,14697641608.52,4,42,42,405,D,RSG,1,6,2021,1,2020,4,11,30
2020-11-30,null,44489432,Miscellaneous Receipts:,null,null,null,null,null,null,null,null,null,4,43,43,800,S,RSG,1,7,2021,1,2020,4,11,30
2020-11-30,44489432,44489436,"Deposit of Earnings, Federal Reserve System",7447597650.69,null,7447597650.69,14876755656.78,null,14876755656.78,9751467855.88,null,9751467855.88,4,44,44,805,D,RSG,2,7.1,2021,1,2020,4,11,30
2020-11-30,44489432,44489440,Universal Service Fund,717039077.55,null,717039077.55,1373820960.84,null,1373820960.84,1756798996.30,null,1756798996.30,4,45,45,807,D,RSG,2,7.2,2021,1,2020,4,11,30
2020-11-30,44489432,44489444,All Other,1678254978.57,259452.20,1677995526.37,4472005057.94,1412941.07,4470592116.87,2215118345.76,1741148.46,2213377197.30,4,46,46,810,D,RSG,2,7.3,2021,1,2020,4,11,30
2020-11-30,44489432,44489448,Total -- Miscellaneous Receipts,9842891706.81,259452.20,9842632254.61,20722581675.56,1412941.07,20721168734.49,13723385197.94,1741148.46,13721644049.48,4,47,47,820,T,RSG,2,7.4,2021,1,2020,4,11,30
2020-11-30,null,44489452,Total -- Receipts,237039560846.21,17486965258.11,219552595588.10,493072608197.07,35822046201.87,457250561995.20,500351529553.55,29645131935.37,470706397618.18,4,48,48,830,T,SL,1,8,2021,1,2020,4,11,30
2020-10-31,44313284,44313372,Federal Hospital Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,17,17,221,S,RSG,3,3.1.3,2021,1,2020,4,10,31
2020-10-31,44313262,44313270,Total -- Individual Income Taxes,120391706372.63,11644127235.80,108747579136.83,120391706372.63,11644127235.80,108747579136.83,136961706657.11,10572708276.15,126388998380.96,4,5,5,120,T,RSG,2,1.4,2021,1,2020,4,10,31
2020-10-31,null,44313273,Corporation Income Taxes,14914301147.21,5762271277.89,9152029869.32,14914301147.21,5762271277.89,9152029869.32,10802255752.75,4231588389.19,6570667363.56,4,6,6,130,D,RSG,1,2,2021,1,2020,4,10,31
2020-10-31,44313279,44313284,Employment and General Retirement:,null,null,null,null,null,null,null,null,null,4,8,8,150,S,RSG,2,3.1,2021,1,2020,4,10,31
2020-10-31,44313284,44313289,Federal Old-Age and Survivors Insurance Trust Fund:,null,null,null,null,null,null,null,null,null,4,9,9,160,S,RSG,3,3.1.1,2021,1,2020,4,10,31
2020-10-31,44313289,44313294,Federal Insurance Contributions Act Taxes,59085000000.00,null,59085000000.00,59085000000.00,null,59085000000.00,54796000000.00,null,54796000000.00,4,10,10,200,D,SRS,4,3.1.1.1,2021,1,2020,4,10,31
2020-10-31,44313262,44313265,Presidential Election Campaign Fund,1348455.00,null,null,1348455.00,null,null,1391451.00,null,null,4,3,3,105,D,SRS,2,1.2,2021,1,2020,4,10,31
2020-10-31,44313262,44313266,Other,32665138710.87,null,null,32665138710.87,null,null,28360608322.95,null,null,4,4,4,110,D,SRS,2,1.3,2021,1,2020,4,10,31
2020-10-31,44313289,44313299,Self-Employment Contributions Act Taxes,295000000.00,null,295000000.00,295000000.00,null,295000000.00,278000000.00,null,278000000.00,4,11,11,204,D,SRS,4,3.1.1.2,2021,1,2020,4,10,31
2020-10-31,44313322,44313326,Federal Insurance Contributions Act Taxes,10033000000.00,null,10033000000.00,10033000000.00,null,10033000000.00,9305000000.00,null,9305000000.00,4,14,14,212,D,SRS,4,3.1.2.1,2021,1,2020,4,10,31
2020-10-31,44313322,44313364,Total -- Federal Disability Insurance Trust Fund,10083000000.00,null,10083000000.00,10083000000.00,null,10083000000.00,9352000000.00,null,9352000000.00,4,16,16,220,T,RSG,4,3.1.2.3,2021,1,2020,4,10,31
2020-10-31,44313372,44313380,Federal Insurance Contributions Act Taxes,23544000000.00,null,23544000000.00,23544000000.00,null,23544000000.00,21717000000.00,null,21717000000.00,4,18,18,222,D,SRS,4,3.1.3.1,2021,1,2020,4,10,31
2020-10-31,44313372,44313385,Self-Employment Contributions Act Taxes,130000000.00,null,130000000.00,130000000.00,null,130000000.00,124000000.00,null,124000000.00,4,19,19,224,D,SRS,4,3.1.3.2,2021,1,2020,4,10,31
2020-10-31,44313372,44313414,Total -- Federal Hospital Insurance Trust Fund,23674000000.00,null,23674000000.00,23674000000.00,null,23674000000.00,21841000000.00,null,21841000000.00,4,20,20,229,T,RSG,4,3.1.3.3,2021,1,2020,4,10,31
2020-10-31,44313420,44313426,Rail Pension and Supplemental Annuity,165602331.11,14250.28,165588080.83,165602331.11,14250.28,165588080.83,243708292.10,19260297.50,224447994.60,4,22,22,235,D,RSG,4,3.1.4.1,2021,1,2020,4,10,31
2020-10-31,44313420,44313432,Social Security Equivalent Account,152421679.67,14805.84,152406873.83,152421679.67,14805.84,152406873.83,200135779.29,20902975.36,179232803.93,4,23,23,240,D,RSG,4,3.1.4.2,2021,1,2020,4,10,31
2020-10-31,44313284,44313438,Total -- Employment and General Retirement,93455024010.78,29056.12,93454994954.66,93455024010.78,29056.12,93454994954.66,86710844071.39,40163272.86,86670680798.53,4,24,24,241,T,RSG,3,3.1.5,2021,1,2020,4,10,31
2020-10-31,44313279,44313444,Unemployment Insurance:,null,null,null,null,null,null,null,null,null,4,25,25,250,S,RSG,2,3.2,2021,1,2020,4,10,31
2020-10-31,44313444,44313450,Deposits by States,1706395515.12,null,1706395515.12,1706395515.12,null,1706395515.12,2096081174.66,null,2096081174.66,4,26,26,251,D,RSG,3,3.2.1,2021,1,2020,4,10,31
2020-10-31,44313444,44313456,Federal Unemployment Taxes,184049943.75,7928715.89,176121227.86,184049943.75,7928715.89,176121227.86,630592143.51,null,630592143.51,4,27,27,254,D,RSG,3,3.2.2,2021,1,2020,4,10,31
2020-10-31,44313444,44313462,Railroad Unemployment Taxes,8868513.47,null,8868513.47,8868513.47,null,8868513.47,30392280.82,null,30392280.82,4,28,28,255,D,RSG,3,3.2.3,2021,1,2020,4,10,31
2020-10-31,44313444,44313474,Total -- Unemployment Insurance,1899313972.34,7928715.89,1891385256.45,1899313972.34,7928715.89,1891385256.45,2757065598.99,null,2757065598.99,4,29,29,269,T,RSG,3,3.2.4,2021,1,2020,4,10,31
2020-10-31,44313279,44313480,Other Retirement:,null,null,null,null,null,null,null,null,null,4,30,30,270,S,RSG,2,3.3,2021,1,2020,4,10,31
2020-10-31,44313480,44313486,Federal Employees' Retirement--Employee Share,519000065.21,null,519000065.21,519000065.21,null,519000065.21,386369623.22,null,386369623.22,4,31,31,279,D,RSG,3,3.3.1,2021,1,2020,4,10,31
2020-10-31,44313480,44313492,Non-Federal Employees Retirement,2668272.52,null,2668272.52,2668272.52,null,2668272.52,2568424.00,null,2568424.00,4,32,32,284,D,RSG,3,3.3.2,2021,1,2020,4,10,31
2020-10-31,44313480,44313498,Total -- Other Retirement,521668337.73,null,521668337.73,521668337.73,null,521668337.73,388938047.22,null,388938047.22,4,33,33,285,T,RSG,3,3.3.3,2021,1,2020,4,10,31
2020-10-31,44313279,44313503,Total -- Social Insurance and Retirement Receipts,95876006320.85,7957772.01,95868048548.84,95876006320.85,7957772.01,95868048548.84,89856847717.60,40163272.86,89816684444.74,4,34,34,286,T,RSG,2,3.4,2021,1,2020,4,10,31
2020-10-31,null,44313508,Excise Taxes:,null,null,null,null,null,null,null,null,null,4,35,35,300,S,RSG,1,4,2021,1,2020,4,10,31
2020-10-31,44313508,44313514,Miscellaneous Excise Taxes,3881885984.76,131117536.07,3750768448.69,3881885984.76,131117536.07,3750768448.69,5085021561.27,184584803.26,4900436758.01,4,36,36,305,D,RSG,2,4.1,2021,1,2020,4,10,31
2020-10-31,44313508,44313520,Airport and Airway Trust Fund,2557000.00,null,2557000.00,2557000.00,null,2557000.00,256867000.00,null,256867000.00,4,37,37,308,D,RSG,2,4.2,2021,1,2020,4,10,31
2020-10-31,44313508,44313527,Highway Trust Fund,1000538648.67,14644000.00,985894648.67,1000538648.67,14644000.00,985894648.67,890307328.17,14550000.00,875757328.17,4,38,38,310,D,RSG,2,4.3,2021,1,2020,4,10,31
2020-10-31,44313508,44313534,Black Lung Disability Trust Fund,8115000.00,null,8115000.00,8115000.00,null,8115000.00,3450000.00,null,3450000.00,4,39,39,313,D,RSG,2,4.4,2021,1,2020,4,10,31
2020-10-31,44313508,44313541,Total -- Excise Taxes,4893096633.43,145761536.07,4747335097.36,4893096633.43,145761536.07,4747335097.36,6235645889.44,199134803.26,6036511086.18,4,40,40,314,T,RSG,2,4.5,2021,1,2020,4,10,31
2020-10-31,null,44313548,Estate and Gift Taxes,2226924467.08,78415471.77,2148508995.31,2226924467.08,78415471.77,2148508995.31,1747906157.02,57353878.55,1690552278.47,4,41,41,350,D,RSG,1,5,2021,1,2020,4,10,31
