Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipt or Outlay Amount,Current FYTD Receipt or Outlay Amount,Prior FYTD Receipt or Outlay Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2020-05-31,41818941,41818955,Social Security,92021801042.37,722888341561.18,687097594343.15,9,27,27,270,D,F,2,2.14,2020,3,2020,2,05,31
2020-05-31,41818941,41818956,Veterans Benefits and Services,19500618826.42,143114878981.70,141219058494.03,9,28,28,280,D,F,2,2.15,2020,3,2020,2,05,31
2020-05-31,41818941,41818957,Administration of Justice,5182370571.62,46717407597.53,43234267774.10,9,29,29,290,D,F,2,2.16,2020,3,2020,2,05,31
2020-05-31,41818941,41818958,General Government,5940904298.33,159351710626.18,11326819361.40,9,30,30,300,D,F,2,2.17,2020,3,2020,2,05,31
2020-05-31,41818941,41818959,Net Interest,25808911756.46,261219368572.39,268828802386.20,9,31,31,320,D,F,2,2.18,2020,3,2020,2,05,31
2020-05-31,41818941,41818961,Undistributed Offsetting Receipts,-7400983467.62,-74045054477.10,-71037799077.64,9,32,32,330,D,F,2,2.19,2020,3,2020,2,05,31
2020-05-31,41818941,41818962,Total,572681970598.25,3899536347636.36,3013540825642.92,9,33,33,340,T,SL,2,2.20,2020,3,2020,2,05,31
2020-04-30,41384488,41384489,Individual Income Taxes,75256925492.02,844716999077.62,1056636573511.09,9,2,2,20,D,RSG,2,1.1,2020,3,2020,2,04,30
2020-04-30,41384488,41384490,Corporation Income Taxes,3940391140.38,88194212838.42,112675501163.60,9,3,3,30,D,RSG,2,1.2,2020,3,2020,2,04,30
2020-04-30,41384488,41384491,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2020,3,2020,2,04,30
2020-04-30,41384491,41384492,Employment and General Retirement,129981801379.47,734713863354.99,697813383515.47,9,5,5,50,D,RSG,3,1.3.1,2020,3,2020,2,04,30
2020-04-30,41384491,41384493,Unemployment Insurance,9063162135.88,20258341816.85,21455930856.05,9,6,6,60,D,RSG,3,1.3.2,2020,3,2020,2,04,30
2020-04-30,41384491,41384494,Other Retirement,401969683.34,2952622067.47,2690014697.94,9,7,7,70,D,RSG,3,1.3.3,2020,3,2020,2,04,30
2020-04-30,41384488,41384495,Excise Taxes,353458811.95,40327601486.46,56492041356.94,9,8,8,80,D,RSG,2,1.4,2020,3,2020,2,04,30
2020-04-30,41384488,41384496,Estate and Gift Taxes,12990064.74,9801887209.46,10559927633.55,9,9,9,90,D,RSG,2,1.5,2020,3,2020,2,04,30
2020-04-30,41384488,41384497,Customs Duties,4113560502.16,43278813762.63,39931461491.54,9,10,10,100,D,RSG,2,1.6,2020,3,2020,2,04,30
2020-04-30,41384488,41384498,Miscellaneous Receipts,18738749105.98,61135150755.64,44583023305.91,9,11,11,110,D,RSG,2,1.7,2020,3,2020,2,04,30
2020-04-30,41384488,41384499,Total,241863008315.92,1845379492369.54,2042837857532.09,9,12,12,120,T,SL,2,1.8,2020,3,2020,2,04,30
2020-04-30,null,41384500,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2020,3,2020,2,04,30
2020-04-30,41384500,41384501,National Defense,58092233873.50,424318212958.61,396812865977.03,9,14,14,140,D,F,2,2.1,2020,3,2020,2,04,30
2020-04-30,41384500,41384502,International Affairs,15387783520.30,44405874698.41,25648443636.78,9,15,15,150,D,F,2,2.2,2020,3,2020,2,04,30
2020-04-30,41384500,41384503,"General Science, Space, and Technology",2527117522.61,19215729334.97,18079775480.43,9,16,16,160,D,F,2,2.3,2020,3,2020,2,04,30
2020-04-30,41384500,41384504,Energy,487928023.04,3833043451.39,832990761.25,9,17,17,170,D,F,2,2.4,2020,3,2020,2,04,30
2020-04-30,41384500,41384505,Natural Resources and Environment,3014191254.41,24394764926.19,20555041274.12,9,18,18,180,D,F,2,2.5,2020,3,2020,2,04,30
2020-04-30,41384500,41384506,Agriculture,182165197.31,31028664652.51,30688137058.15,9,19,19,190,D,F,2,2.6,2020,3,2020,2,04,30
2020-04-30,41384500,41384507,Commerce and Housing Credit,15544151431.24,22864311398.91,-11901261145.84,9,20,20,200,D,F,2,2.7,2020,3,2020,2,04,30
2020-04-30,41384500,41384508,Transportation,21623961887.98,68803170464.57,49195350446.40,9,21,21,210,D,F,2,2.8,2020,3,2020,2,04,30
2020-04-30,41384500,41384509,Community and Regional Development,3578337238.02,17343375976.79,18211227059.35,9,22,22,220,D,F,2,2.9,2020,3,2020,2,04,30
2020-04-30,41384500,41384510,"Education, Training, Employment, and Social Services",9058877015.80,69105323608.53,65759287571.52,9,23,23,230,D,F,2,2.10,2020,3,2020,2,04,30
2020-04-30,41384500,41384511,Health,99781690877.46,400186692557.76,334239143579.69,9,24,24,240,D,F,2,2.11,2020,3,2020,2,04,30
2020-04-30,41384500,41384512,Medicare,152292336670.13,482025462023.77,364395736938.46,9,25,25,250,D,F,2,2.12,2020,3,2020,2,04,30
2020-04-30,41384500,41384513,Income Security,307227628967.70,601101825780.53,336161811945.16,9,26,26,260,D,F,2,2.13,2020,3,2020,2,04,30
2020-04-30,41384500,41384514,Social Security,91756020327.50,630866540518.81,599416135460.85,9,27,27,270,D,F,2,2.14,2020,3,2020,2,04,30
2020-04-30,41384500,41384515,Veterans Benefits and Services,18648961230.57,123614260155.28,113903768933.65,9,28,28,280,D,F,2,2.15,2020,3,2020,2,04,30
2020-04-30,41384500,41384516,Administration of Justice,6689048180.71,41535037025.91,38065189228.03,9,29,29,290,D,F,2,2.16,2020,3,2020,2,04,30
2020-04-30,41384500,41384517,General Government,144883181601.28,153273740204.27,8969261738.86,9,30,30,300,D,F,2,2.17,2020,3,2020,2,04,30
2020-04-30,41384500,41384518,Net Interest,35935955094.58,235410858976.36,228298933742.71,9,31,31,320,D,F,2,2.18,2020,3,2020,2,04,30
2020-04-30,41384500,41384520,Undistributed Offsetting Receipts,-6997940518.57,-66644071009.48,-63623904414.28,9,32,32,330,D,F,2,2.19,2020,3,2020,2,04,30
2020-04-30,null,41384488,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2020,3,2020,2,04,30
2020-04-30,41384500,41384521,Total,979713629395.57,3326682817704.09,2573707935272.32,9,33,33,340,T,SL,2,2.20,2020,3,2020,2,04,30
2020-03-31,null,40852887,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2020,2,2020,1,03,31
2020-03-31,40852887,40852888,Individual Income Taxes,98315617516.33,769460073585.60,723827819679.93,9,2,2,20,D,RSG,2,1.1,2020,2,2020,1,03,31
2020-03-31,40852887,40852889,Corporation Income Taxes,10389710968.14,84253821698.04,67987356337.26,9,3,3,30,D,RSG,2,1.2,2020,2,2020,1,03,31
2020-03-31,40852887,40852890,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2020,2,2020,1,03,31
2020-03-31,40852890,40852891,Employment and General Retirement,107164855666.26,604732061975.52,572901671500.52,9,5,5,50,D,RSG,3,1.3.1,2020,2,2020,1,03,31
2020-03-31,40852890,40852892,Unemployment Insurance,296026483.84,11195179680.97,11617035242.85,9,6,6,60,D,RSG,3,1.3.2,2020,2,2020,1,03,31
2020-03-31,40852890,40852893,Other Retirement,404994603.68,2550652384.13,2311557638.72,9,7,7,70,D,RSG,3,1.3.3,2020,2,2020,1,03,31
2020-03-31,40852887,40852894,Excise Taxes,6414800981.76,39974142674.51,49399123545.21,9,8,8,80,D,RSG,2,1.4,2020,2,2020,1,03,31
2020-03-31,40852887,40852895,Estate and Gift Taxes,1216903601.53,9788897144.72,8290332285.42,9,9,9,90,D,RSG,2,1.5,2020,2,2020,1,03,31
2020-03-31,40852887,40852896,Customs Duties,4814749992.11,39165253260.47,34694019187.85,9,10,10,100,D,RSG,2,1.6,2020,2,2020,1,03,31
2020-03-31,40852887,40852897,Miscellaneous Receipts,7748571718.15,42396401649.66,36264411738.74,9,11,11,110,D,RSG,2,1.7,2020,2,2020,1,03,31
2020-03-31,40852887,40852898,Total,236766231531.80,1603516484053.62,1507293327156.50,9,12,12,120,T,SL,2,1.8,2020,2,2020,1,03,31
2020-03-31,null,40852899,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2020,2,2020,1,03,31
2020-03-31,40852899,40852900,National Defense,61607236500.31,366225979085.11,341963588933.46,9,14,14,140,D,F,2,2.1,2020,2,2020,1,03,31
2020-03-31,40852899,40852901,International Affairs,8248645528.27,29018091178.11,21420821194.40,9,15,15,150,D,F,2,2.2,2020,2,2020,1,03,31
2020-03-31,40852899,40852902,"General Science, Space, and Technology",2781989853.82,16688611812.36,15604924490.69,9,16,16,160,D,F,2,2.3,2020,2,2020,1,03,31
2020-03-31,40852899,40852903,Energy,1258591091.64,3345115428.35,316823174.44,9,17,17,170,D,F,2,2.4,2020,2,2020,1,03,31
2020-03-31,40852899,40852904,Natural Resources and Environment,3705360394.18,21380573671.78,18049850235.97,9,18,18,180,D,F,2,2.5,2020,2,2020,1,03,31
2020-03-31,40852899,40852905,Agriculture,1325960529.27,30846499455.20,30044138921.40,9,19,19,190,D,F,2,2.6,2020,2,2020,1,03,31
2020-03-31,40852899,40852906,Commerce and Housing Credit,-3563755586.74,7320159967.67,-11788143307.13,9,20,20,200,D,F,2,2.7,2020,2,2020,1,03,31
2020-03-31,40852899,40852907,Transportation,7175229895.96,47179208576.59,42954065871.56,9,21,21,210,D,F,2,2.8,2020,2,2020,1,03,31
2020-03-31,40852899,40852908,Community and Regional Development,3169148947.35,13901584817.87,15912839915.59,9,22,22,220,D,F,2,2.9,2020,2,2020,1,03,31
2020-03-31,40852899,40852909,"Education, Training, Employment, and Social Services",9606524418.33,60046446592.73,56280813840.64,9,23,23,230,D,F,2,2.10,2020,2,2020,1,03,31
2020-03-31,40852899,40852910,Health,50047804170.73,300405001680.30,285496887834.70,9,24,24,240,D,F,2,2.11,2020,2,2020,1,03,31
2020-03-31,40852899,40852911,Medicare,25131219864.83,329733125353.64,309478894972.61,9,25,25,250,D,F,2,2.12,2020,2,2020,1,03,31
2020-03-31,40852899,40852912,Income Security,46532922476.19,293874196812.83,289949299064.74,9,26,26,260,D,F,2,2.13,2020,2,2020,1,03,31
2020-03-31,40852899,40852913,Social Security,91484997811.96,539110520191.31,511952025377.14,9,27,27,270,D,F,2,2.14,2020,2,2020,1,03,31
2020-03-31,40852899,40852914,Veterans Benefits and Services,7184862938.43,104965298924.71,96793468815.87,9,28,28,280,D,F,2,2.15,2020,2,2020,1,03,31
2020-03-31,40852899,40852915,Administration of Justice,6012958824.80,34845988845.20,32680225235.31,9,29,29,290,D,F,2,2.16,2020,2,2020,1,03,31
2020-03-31,40852899,40852916,General Government,3792859956.02,8390558812.19,7845189387.48,9,30,30,300,D,F,2,2.17,2020,2,2020,1,03,31
2020-03-31,40852899,40852917,Net Interest,37780224460.06,199475690605.79,190291632134.85,9,31,31,320,D,F,2,2.18,2020,2,2020,1,03,31
2020-03-31,40852899,40852919,Undistributed Offsetting Receipts,-7391385825.59,-59646130490.91,-56779785661.05,9,32,32,330,D,F,2,2.19,2020,2,2020,1,03,31
2020-03-31,40852899,40852920,Total,355891396249.82,2347106521320.83,2198467560432.67,9,33,33,340,T,SL,2,2.20,2020,2,2020,1,03,31
2020-02-29,null,40472265,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2020,2,2020,1,02,29
2020-02-29,40472265,40472266,Individual Income Taxes,69626288725.69,671144456069.27,626591734220.43,9,2,2,20,D,RSG,2,1.1,2020,2,2020,1,02,29
2020-02-29,40472265,40472267,Corporation Income Taxes,-2041301783.06,73864110729.90,59194253468.41,9,3,3,30,D,RSG,2,1.2,2020,2,2020,1,02,29
2020-02-29,40472265,40472268,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2020,2,2020,1,02,29
2020-02-29,40472268,40472269,Employment and General Retirement,97238987286.52,497567206309.26,471111032389.64,9,5,5,50,D,RSG,3,1.3.1,2020,2,2020,1,02,29
2020-02-29,40472268,40472270,Unemployment Insurance,2279302563.28,10899153197.13,11342440975.75,9,6,6,60,D,RSG,3,1.3.2,2020,2,2020,1,02,29
2020-02-29,40472277,40472283,Agriculture,4495683055.68,29520538925.93,28792577410.10,9,19,19,190,D,F,2,2.6,2020,2,2020,1,02,29
2020-02-29,40472277,40472284,Commerce and Housing Credit,1015141323.62,10883915554.41,-3120851394.88,9,20,20,200,D,F,2,2.7,2020,2,2020,1,02,29
2020-02-29,40472277,40472285,Transportation,8376901081.49,40003978680.63,36809408597.07,9,21,21,210,D,F,2,2.8,2020,2,2020,1,02,29
2020-02-29,40472277,40472286,Community and Regional Development,1747534756.90,10788892246.42,13177739950.60,9,22,22,220,D,F,2,2.9,2020,2,2020,1,02,29
2020-02-29,40472277,40472287,"Education, Training, Employment, and Social Services",12904601138.85,50439922174.40,47141257790.65,9,23,23,230,D,F,2,2.10,2020,2,2020,1,02,29
2020-02-29,40472277,40472280,"General Science, Space, and Technology",2389036384.07,13906621958.54,13223692757.44,9,16,16,160,D,F,2,2.3,2020,2,2020,1,02,29
2020-02-29,40472277,40472281,Energy,342441721.19,2086524336.71,-18134167.44,9,17,17,170,D,F,2,2.4,2020,2,2020,1,02,29
2020-02-29,40472277,40472282,Natural Resources and Environment,3018553873.24,17675257220.59,15238051831.81,9,18,18,180,D,F,2,2.5,2020,2,2020,1,02,29
2020-02-29,40472277,40472288,Health,51224825426.01,250357197509.57,237257376399.25,9,24,24,240,D,F,2,2.11,2020,2,2020,1,02,29
2020-02-29,40472277,40472289,Medicare,51959785052.31,304601905488.81,256510031283.89,9,25,25,250,D,F,2,2.12,2020,2,2020,1,02,29
2020-02-29,40472277,40472290,Income Security,91210793473.85,247341274336.64,232927853930.31,9,26,26,260,D,F,2,2.13,2020,2,2020,1,02,29
2020-02-29,40472277,40472291,Social Security,90721195874.72,447625522379.35,424587326552.20,9,27,27,270,D,F,2,2.14,2020,2,2020,1,02,29
2020-02-29,40472277,40472292,Veterans Benefits and Services,17849246908.62,97780435986.28,83315269921.21,9,28,28,280,D,F,2,2.15,2020,2,2020,1,02,29
2020-02-29,40472277,40472293,Administration of Justice,5503886758.06,28833293702.94,27615726179.96,9,29,29,290,D,F,2,2.16,2020,2,2020,1,02,29
2020-02-29,40472277,40472294,General Government,-1868749086.36,4597434957.13,3388967678.14,9,30,30,300,D,F,2,2.17,2020,2,2020,1,02,29
2020-02-29,40472277,40472295,Net Interest,30617365223.52,161695814344.47,153612420302.47,9,31,31,320,D,F,2,2.18,2020,2,2020,1,02,29
2020-02-29,40472277,40472297,Undistributed Offsetting Receipts,-6855384132.25,-52254744665.32,-50296779402.89,9,32,32,330,D,F,2,2.19,2020,2,2020,1,02,29
2020-02-29,40472277,40472298,Total,423285753524.62,1991271973372.14,1822711564289.85,9,33,33,340,T,SL,2,2.20,2020,2,2020,1,02,29
2020-02-29,40472268,40472271,Other Retirement,400113144.06,2145657780.45,1952364890.56,9,7,7,70,D,RSG,3,1.3.3,2020,2,2020,1,02,29
2020-02-29,40472265,40472272,Excise Taxes,6684551175.55,33559341692.75,41557689577.92,9,8,8,80,D,RSG,2,1.4,2020,2,2020,1,02,29
2020-02-29,40472265,40472273,Estate and Gift Taxes,1584326830.71,8571993543.19,7355163440.53,9,9,9,90,D,RSG,2,1.5,2020,2,2020,1,02,29
2020-02-29,40472265,40472274,Customs Duties,6286242573.35,34350503268.36,29531344976.60,9,10,10,100,D,RSG,2,1.6,2020,2,2020,1,02,29
2020-02-29,40472265,40472275,Miscellaneous Receipts,5892029133.95,34647829931.51,29846072727.70,9,11,11,110,D,RSG,2,1.7,2020,2,2020,1,02,29
2020-02-29,40472265,40472276,Total,187950539650.05,1366750252521.82,1278482096667.54,9,12,12,120,T,SL,2,1.8,2020,2,2020,1,02,29
2020-02-29,null,40472277,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2020,2,2020,1,02,29
2020-02-29,40472277,40472278,National Defense,54846154255.83,304618742584.80,283860300760.28,9,14,14,140,D,F,2,2.1,2020,2,2020,1,02,29
2020-02-29,40472277,40472279,International Affairs,3786740435.27,20769445649.84,18689327909.68,9,15,15,150,D,F,2,2.2,2020,2,2020,1,02,29
2020-01-31,null,40185453,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2020,2,2020,1,01,31
2020-01-31,40185453,40185454,Individual Income Taxes,216659704210.38,601518167343.58,569930520956.27,9,2,2,20,D,RSG,2,1.1,2020,2,2020,1,01,31
2020-01-31,40185453,40185455,Corporation Income Taxes,10491646726.92,75905412512.96,59862787456.01,9,3,3,30,D,RSG,2,1.2,2020,2,2020,1,01,31
2020-01-31,40185453,40185456,Social Insurance and Retirement Receipts:,null,null,null,9,4,4,40,S,RSG,2,1.3,2020,2,2020,1,01,31
2020-01-31,40185456,40185457,Employment and General Retirement,117604331472.04,400328219022.74,378775840315.23,9,5,5,50,D,RSG,3,1.3.1,2020,2,2020,1,01,31
2020-01-31,40185456,40185458,Unemployment Insurance,3018694362.12,8619850633.85,8921537655.93,9,6,6,60,D,RSG,3,1.3.2,2020,2,2020,1,01,31
2020-01-31,40185456,40185459,Other Retirement,422146802.39,1745544636.39,1483177508.06,9,7,7,70,D,RSG,3,1.3.3,2020,2,2020,1,01,31
2020-01-31,40185453,40185460,Excise Taxes,6307550789.28,26874790517.20,36204309018.66,9,8,8,80,D,RSG,2,1.4,2020,2,2020,1,01,31
2020-01-31,40185453,40185461,Estate and Gift Taxes,2360593550.22,6987666712.48,6125831888.23,9,9,9,90,D,RSG,2,1.5,2020,2,2020,1,01,31
2020-01-31,40185453,40185462,Customs Duties,6917631811.75,28064260695.01,24455130999.54,9,10,10,100,D,RSG,2,1.6,2020,2,2020,1,01,31
2020-01-31,40185453,40185463,Miscellaneous Receipts,8505614043.60,28755800797.56,25457491542.80,9,11,11,110,D,RSG,2,1.7,2020,2,2020,1,01,31
2020-01-31,40185453,40185464,Total,372287913768.70,1178799712871.77,1111216627340.73,9,12,12,120,T,SL,2,1.8,2020,2,2020,1,01,31
2020-01-31,null,40185465,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2020,2,2020,1,01,31
2020-01-31,40185465,40185466,National Defense,53431756873.30,249772588328.97,229454957470.57,9,14,14,140,D,F,2,2.1,2020,2,2020,1,01,31
2020-01-31,40185465,40185467,International Affairs,5076919846.33,16982705214.57,14795762085.09,9,15,15,150,D,F,2,2.2,2020,2,2020,1,01,31
2020-01-31,40185465,40185468,"General Science, Space, and Technology",2414242509.97,11517585574.47,10319889465.10,9,16,16,160,D,F,2,2.3,2020,2,2020,1,01,31
2020-01-31,40185465,40185470,Natural Resources and Environment,3384788131.94,14656703347.35,11472867566.20,9,18,18,180,D,F,2,2.5,2020,2,2020,1,01,31
2020-01-31,40185465,40185469,Energy,264192235.01,1744082615.52,-246269354.08,9,17,17,170,D,F,2,2.4,2020,2,2020,1,01,31
2020-01-31,40185465,40185471,Agriculture,1921244511.18,25024855870.25,25228237068.63,9,19,19,190,D,F,2,2.6,2020,2,2020,1,01,31
2020-01-31,40185465,40185472,Commerce and Housing Credit,1248115479.97,9868774230.79,-4154413740.08,9,20,20,200,D,F,2,2.7,2020,2,2020,1,01,31
2020-01-31,40185465,40185473,Transportation,6706201378.88,31627077599.14,28755442333.34,9,21,21,210,D,F,2,2.8,2020,2,2020,1,01,31
2020-01-31,40185465,40185474,Community and Regional Development,2117907708.64,9039814421.45,10620125933.08,9,22,22,220,D,F,2,2.9,2020,2,2020,1,01,31
2020-01-31,40185465,40185475,"Education, Training, Employment, and Social Services",12149094542.93,37535321035.55,36036256621.21,9,23,23,230,D,F,2,2.10,2020,2,2020,1,01,31
2020-01-31,40185465,40185476,Health,49319957882.40,199132372083.56,189056832579.27,9,24,24,240,D,F,2,2.11,2020,2,2020,1,01,31
2020-01-31,40185465,40185477,Medicare,87096456760.01,252642120436.50,204819960770.06,9,25,25,250,D,F,2,2.12,2020,2,2020,1,01,31
2020-01-31,40185465,40185478,Income Security,39079883501.86,156130480862.79,146197812271.48,9,26,26,260,D,F,2,2.13,2020,2,2020,1,01,31
2020-01-31,40185465,40185479,Social Security,90744518688.25,356904326504.63,337842269881.83,9,27,27,270,D,F,2,2.14,2020,2,2020,1,01,31
2020-01-31,40185465,40185480,Veterans Benefits and Services,18025885346.66,79931189077.66,67151418220.43,9,28,28,280,D,F,2,2.15,2020,2,2020,1,01,31
2020-01-31,40185465,40185481,Administration of Justice,5631684237.21,23329406944.88,22210666275.09,9,29,29,290,D,F,2,2.16,2020,2,2020,1,01,31
2020-01-31,40185465,40185482,General Government,1944903270.08,6466184043.49,5298490613.77,9,30,30,300,D,F,2,2.17,2020,2,2020,1,01,31
2020-01-31,40185465,40185483,Net Interest,31698104606.55,131078315176.25,128847355699.20,9,31,31,320,D,F,2,2.18,2020,2,2020,1,01,31
2020-01-31,40185465,40185485,Undistributed Offsetting Receipts,-7374663734.83,-45399360533.07,-42238842289.34,9,32,32,330,D,F,2,2.19,2020,2,2020,1,01,31
2020-01-31,40185465,40185486,Total,404881193776.34,1567984542834.75,1421468819470.85,9,33,33,340,T,SL,2,2.20,2020,2,2020,1,01,31
2019-12-31,null,39791106,Receipts,null,null,null,9,1,1,10,S,SL,1,1,2020,1,2019,4,12,31
2019-12-31,39791106,39791107,Individual Income Taxes,152705802773.78,384858463133.20,372794236584.40,9,2,2,20,D,RSG,2,1.1,2020,1,2019,4,12,31
2019-12-31,39791106,39791108,Corporation Income Taxes,58310614783.87,65413765786.04,53109098210.49,9,3,3,30,D,RSG,2,1.2,2020,1,2019,4,12,31
2019-12-31,39791109,39791110,Employment and General Retirement,102399146219.05,282723887550.70,267006932980.11,9,5,5,50,D,RSG,3,1.3.1,2020,1,2019,4,12,31
2019-12-31,39791109,39791111,Unemployment Insurance,248407455.72,5601156271.73,5883286161.94,9,6,6,60,D,RSG,3,1.3.2,2020,1,2019,4,12,31
2019-12-31,39791109,39791112,Other Retirement,448790685.61,1323397834.00,1226700151.04,9,7,7,70,D,RSG,3,1.3.3,2020,1,2019,4,12,31
2019-12-31,39791106,39791113,Excise Taxes,7017434194.73,20567239727.92,29428609592.01,9,8,8,80,D,RSG,2,1.4,2020,1,2019,4,12,31
2019-12-31,39791106,39791114,Estate and Gift Taxes,1697675392.91,4627073162.26,5033496503.97,9,9,9,90,D,RSG,2,1.5,2020,1,2019,4,12,31
2019-12-31,39791106,39791115,Customs Duties,6448987274.74,21146628883.26,17827155391.63,9,10,10,100,D,RSG,2,1.6,2020,1,2019,4,12,31
2019-12-31,39791106,39791116,Miscellaneous Receipts,6528542704.48,20250186753.96,18927178135.85,9,11,11,110,D,RSG,2,1.7,2020,1,2019,4,12,31
2019-12-31,39791106,39791117,Total,335805401484.89,806511799103.07,771236693711.44,9,12,12,120,T,SL,2,1.8,2020,1,2019,4,12,31
2019-12-31,null,39791118,Net Outlays,null,null,null,9,13,13,130,S,SL,1,2,2020,1,2019,4,12,31
2019-12-31,39791118,39791119,National Defense,62015451235.50,196340831455.67,179837674062.65,9,14,14,140,D,F,2,2.1,2020,1,2019,4,12,31
