Record Date,Parent ID,Classification ID,Classification Description,Current Month Budget Amount,Current Fiscal Year to Date Budget Amount,Prior Fiscal Year to Date Budget Amount,Current Year Budget Estimate Amount,Next Year Budget Estimate Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2020-05-31,41816872,41816878,"Reduction of Operating Cash, Increase (-)",-269094547105.49,-1066646068879.52,151838323865.82,-2517.00,0.00,2,14,14,140,D,SL,2,2.2,2020,3,2020,2,05,31
2020-05-31,41816872,41816880,By Other Means,-92071767770.87,-60620431703.41,146082775837.66,5500.00,-64838.00,2,15,15,150,D,SL,2,2.3,2020,3,2020,2,05,31
2020-04-30,null,41382385,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,3,2020,2,04,30
2020-04-30,41382385,41382386,Total Receipts,241863008315.92,1845379492369.54,2042837857532.09,3706327.00,3863293.00,2,2,2,20,T,SL,2,1.1,2020,3,2020,2,04,30
2020-04-30,41382386,41382387,On-Budget Receipts,142052008315.92,1285215635358.01,1511627009827.56,2739254.00,2852257.00,2,3,3,30,D,SL,3,1.1.1,2020,3,2020,2,04,30
2020-04-30,41382386,41382388,Off-Budget Receipts,99811000000.00,560163857011.53,531210847704.53,967073.00,1011036.00,2,4,4,40,D,SL,3,1.1.2,2020,3,2020,2,04,30
2020-04-30,41382385,41382389,Total Outlays,979713629395.57,3326682817704.09,2573707935272.32,4789746.00,4829359.00,2,5,5,50,T,SL,2,1.2,2020,3,2020,2,04,30
2020-04-30,41382389,41382390,On-Budget Outlays,900675373548.27,2776743086201.40,2054262050386.74,3829949.00,3811118.00,2,6,6,60,D,SL,3,1.2.1,2020,3,2020,2,04,30
2020-04-30,41382389,41382393,Off-Budget Outlays,79038255847.30,549939731502.69,519445884885.58,959797.00,1018241.00,2,7,7,70,D,SL,3,1.2.2,2020,3,2020,2,04,30
2020-04-30,41382385,41382395,Total Surplus (+) or Deficit (-),-737850621079.65,-1481303325334.55,-530870077740.23,-1083419.00,-966066.00,2,8,8,80,T,SL,2,1.3,2020,3,2020,2,04,30
2020-04-30,41382395,41382398,On-Budget Surplus (+) or Deficit (-),-758623365232.35,-1491527450843.39,-542635040559.18,-1090695.00,-958861.00,2,9,9,90,D,SL,3,1.3.1,2020,3,2020,2,04,30
2020-04-30,41382395,41382400,Off-Budget Surplus (+) or Deficit (-),20772744152.70,10224125508.84,11764962818.95,7276.00,-7205.00,2,10,10,100,D,SL,3,1.3.2,2020,3,2020,2,04,30
2020-04-30,41382385,41382403,Total On-Budget and Off-Budget Financing,737850621079.65,1481303325334.55,530870077740.23,1083419.00,966066.00,2,11,11,110,T,SL,2,1.4,2020,3,2020,2,04,30
2020-04-30,null,41382406,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,3,2020,2,04,30
2020-04-30,41382406,41382410,Borrowing from the Public,1386528447106.19,2247575070675.14,431220099768.91,1080435.00,1030904.00,2,13,13,130,D,SL,2,2.1,2020,3,2020,2,04,30
2020-04-30,41382406,41382413,"Reduction of Operating Cash, Increase (-)",-664777583484.62,-797551521774.03,-37873175699.14,-2517.00,0.00,2,14,14,140,D,SL,2,2.2,2020,3,2020,2,04,30
2020-04-30,41382406,41382416,By Other Means,16099757758.08,31279776733.44,137523153670.46,5500.00,-64838.00,2,15,15,150,D,SL,2,2.3,2020,3,2020,2,04,30
2020-03-31,null,40850762,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,2,2020,1,03,31
2020-03-31,40850762,40850765,Total Receipts,236766231531.80,1603516484053.62,1507293327156.50,3706327.00,3863293.00,2,2,2,20,T,SL,2,1.1,2020,2,2020,1,03,31
2020-03-31,40850765,40850768,On-Budget Receipts,153068170948.18,1143163627042.09,1071891479451.97,2739254.00,2852257.00,2,3,3,30,D,SL,3,1.1.1,2020,2,2020,1,03,31
2020-03-31,40850765,40850771,Off-Budget Receipts,83698060583.62,460352857011.53,435401847704.53,967073.00,1011036.00,2,4,4,40,D,SL,3,1.1.2,2020,2,2020,1,03,31
2020-03-31,40850762,40850774,Total Outlays,355891396249.82,2347106521320.83,2198467560432.67,4789746.00,4829359.00,2,5,5,50,T,SL,2,1.2,2020,2,2020,1,03,31
2020-03-31,40850774,40850777,On-Budget Outlays,266547055153.31,1876205045665.44,1755032178229.33,3829949.00,3811118.00,2,6,6,60,D,SL,3,1.2.1,2020,2,2020,1,03,31
2020-03-31,40850774,40850780,Off-Budget Outlays,89344341096.51,470901475655.39,443435382203.34,959797.00,1018241.00,2,7,7,70,D,SL,3,1.2.2,2020,2,2020,1,03,31
2020-03-31,40850762,40850783,Total Surplus (+) or Deficit (-),-119125164718.02,-743590037267.21,-691174233276.17,-1083419.00,-966066.00,2,8,8,80,T,SL,2,1.3,2020,2,2020,1,03,31
2020-03-31,40850783,40850785,On-Budget Surplus (+) or Deficit (-),-113478884205.13,-733041418623.35,-683140698777.36,-1090695.00,-958861.00,2,9,9,90,D,SL,3,1.3.1,2020,2,2020,1,03,31
2020-03-31,40850783,40850787,Off-Budget Surplus (+) or Deficit (-),-5646280512.89,-10548618643.86,-8033534498.81,7276.00,-7205.00,2,10,10,100,D,SL,3,1.3.2,2020,2,2020,1,03,31
2020-03-31,40850762,40850790,Total On-Budget and Off-Budget Financing,119125164718.02,743590037267.21,691174233276.17,1083419.00,966066.00,2,11,11,110,T,SL,2,1.4,2020,2,2020,1,03,31
2020-03-31,null,40850793,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,2,2020,1,03,31
2020-03-31,40850793,40850796,Borrowing from the Public,267963973623.69,861046623568.95,443413855905.24,1080435.00,1030904.00,2,13,13,130,D,SL,2,2.1,2020,2,2020,1,03,31
2020-03-31,40850793,40850797,"Reduction of Operating Cash, Increase (-)",-158006098075.55,-132773938289.41,50700156906.65,-2517.00,0.00,2,14,14,140,D,SL,2,2.2,2020,2,2020,1,03,31
2020-03-31,40850793,40850798,By Other Means,9167289169.88,15317351987.67,197060220464.28,5500.00,-64838.00,2,15,15,150,D,SL,2,2.3,2020,2,2020,1,03,31
2020-02-29,null,40470195,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,2,2020,1,02,29
2020-02-29,40470195,40470198,Total Receipts,187950539650.05,1366750252521.82,1278482096667.54,3706327.00,3863293.00,2,2,2,20,T,SL,2,1.1,2020,2,2020,1,02,29
2020-02-29,40470198,40470200,On-Budget Receipts,112135539650.05,990095456093.91,922477172815.43,2739254.00,2852257.00,2,3,3,30,D,SL,3,1.1.1,2020,2,2020,1,02,29
2020-02-29,40470198,40470203,Off-Budget Receipts,75815000000.00,376654796427.91,356004923852.11,967073.00,1011036.00,2,4,4,40,D,SL,3,1.1.2,2020,2,2020,1,02,29
2020-02-29,40470195,40470206,Total Outlays,423285753524.62,1991271973372.14,1822711564289.85,4789746.00,4829359.00,2,5,5,50,T,SL,2,1.2,2020,2,2020,1,02,29
2020-02-29,40470206,40470209,On-Budget Outlays,334347215913.27,1609714838813.26,1464553780646.86,3829949.00,3811118.00,2,6,6,60,D,SL,3,1.2.1,2020,2,2020,1,02,29
2020-02-29,40470206,40470212,Off-Budget Outlays,88938537611.35,381557134558.88,358157783642.99,959797.00,1018241.00,2,7,7,70,D,SL,3,1.2.2,2020,2,2020,1,02,29
2020-02-29,40470195,40470215,Total Surplus (+) or Deficit (-),-235335213874.57,-624521720850.32,-544229467622.31,-1083419.00,-966066.00,2,8,8,80,T,SL,2,1.3,2020,2,2020,1,02,29
2020-02-29,40470215,40470219,On-Budget Surplus (+) or Deficit (-),-222211676263.22,-619619382719.35,-542076607831.43,-1090695.00,-958861.00,2,9,9,90,D,SL,3,1.3.1,2020,2,2020,1,02,29
2020-02-29,40470215,40470224,Off-Budget Surplus (+) or Deficit (-),-13123537611.35,-4902338130.97,-2152859790.88,7276.00,-7205.00,2,10,10,100,D,SL,3,1.3.2,2020,2,2020,1,02,29
2020-02-29,null,40470234,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,2,2020,1,02,29
2020-02-29,40470195,40470229,Total On-Budget and Off-Budget Financing,235335213874.57,624521720850.32,544229467622.31,1083419.00,966066.00,2,11,11,110,T,SL,2,1.4,2020,2,2020,1,02,29
2020-02-29,40470234,40470240,Borrowing from the Public,200119079438.90,593082649945.26,489345631754.19,1080435.00,1030904.00,2,13,13,130,D,SL,2,2.1,2020,2,2020,1,02,29
2020-02-29,40470234,40470248,"Reduction of Operating Cash, Increase (-)",46732281230.79,25232159786.14,94047817397.93,-2517.00,0.00,2,14,14,140,D,SL,2,2.2,2020,2,2020,1,02,29
2020-02-29,40470234,40470257,By Other Means,-11516146795.12,6206911118.92,-39163981529.81,5500.00,-64838.00,2,15,15,150,D,SL,2,2.3,2020,2,2020,1,02,29
2020-01-31,null,40183404,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,2,2020,1,01,31
2020-01-31,null,40183358,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,2,2020,1,01,31
2020-01-31,40183358,40183360,Total Receipts,372287913768.70,1178799712871.77,1111216627340.73,3631874.00,3833374.00,2,2,2,20,T,SL,2,1.1,2020,2,2020,1,01,31
2020-01-31,40183360,40183363,On-Budget Receipts,281545913768.70,877959916443.86,827086703488.62,2685416.00,2831699.00,2,3,3,30,D,SL,3,1.1.1,2020,2,2020,1,01,31
2020-01-31,40183360,40183366,Off-Budget Receipts,90742000000.00,300839796427.91,284129923852.11,946458.00,1001675.00,2,4,4,40,D,SL,3,1.1.2,2020,2,2020,1,01,31
2020-01-31,40183358,40183369,Total Outlays,404881193776.34,1567984542834.75,1421468819470.85,4676957.00,4849037.00,2,5,5,50,T,SL,2,1.2,2020,2,2020,1,01,31
2020-01-31,40183369,40183374,On-Budget Outlays,326437830382.45,1275365945887.22,1148450787159.69,3714389.00,3828794.00,2,6,6,60,D,SL,3,1.2.1,2020,2,2020,1,01,31
2020-01-31,40183369,40183379,Off-Budget Outlays,78443363393.89,292618596947.53,273018032311.16,962568.00,1020243.00,2,7,7,70,D,SL,3,1.2.2,2020,2,2020,1,01,31
2020-01-31,40183358,40183384,Total Surplus (+) or Deficit (-),-32593280007.64,-389184829962.98,-310252192130.12,-1045083.00,-1015663.00,2,8,8,80,T,SL,2,1.3,2020,2,2020,1,01,31
2020-01-31,40183384,40183389,On-Budget Surplus (+) or Deficit (-),-44891916613.75,-397406029443.36,-321364083671.07,-1028973.00,-997095.00,2,9,9,90,D,SL,3,1.3.1,2020,2,2020,1,01,31
2020-01-31,40183384,40183394,Off-Budget Surplus (+) or Deficit (-),12298636606.11,8221199480.38,11111891540.95,-16110.00,-18568.00,2,10,10,100,D,SL,3,1.3.2,2020,2,2020,1,01,31
2020-01-31,40183358,40183399,Total On-Budget and Off-Budget Financing,32593280007.64,389184829962.98,310252192130.12,1045083.00,1015663.00,2,11,11,110,T,SL,2,1.4,2020,2,2020,1,01,31
2020-01-31,40183404,40183409,Borrowing from the Public,41897680155.37,392963570506.36,339732204653.65,1112332.00,1082292.00,2,13,13,130,D,SL,2,2.1,2020,2,2020,1,01,31
2020-01-31,40183404,40183414,"Reduction of Operating Cash, Increase (-)",-130567022.08,-21500121444.65,-18884804520.55,0.00,0.00,2,14,14,140,D,SL,2,2.2,2020,2,2020,1,01,31
2020-01-31,40183404,40183418,By Other Means,-9173833125.65,17721380901.27,-10595208002.98,-67249.00,-66629.00,2,15,15,150,D,SL,2,2.3,2020,2,2020,1,01,31
2019-12-31,39789018,39789021,Total Receipts,335805401484.89,806511799103.07,771236693711.44,3631874.00,3833374.00,2,2,2,20,T,SL,2,1.1,2020,1,2019,4,12,31
2019-12-31,39789021,39789024,On-Budget Receipts,259670605056.98,596414002675.16,573249769859.33,2685416.00,2831699.00,2,3,3,30,D,SL,3,1.1.1,2020,1,2019,4,12,31
2019-12-31,39789021,39789027,Off-Budget Receipts,76134796427.91,210097796427.91,197986923852.11,946458.00,1001675.00,2,4,4,40,D,SL,3,1.1.2,2020,1,2019,4,12,31
2019-12-31,39789018,39789030,Total Outlays,349077958801.31,1163090029886.04,1090169792027.86,4676957.00,4849037.00,2,5,5,50,T,SL,2,1.2,2020,1,2019,4,12,31
2019-12-31,39789030,39789033,On-Budget Outlays,302051494817.61,948914796332.40,892354946525.46,3714389.00,3828794.00,2,6,6,60,D,SL,3,1.2.1,2020,1,2019,4,12,31
2019-12-31,39789030,39789034,Off-Budget Outlays,47026463983.70,214175233553.64,197814845502.40,962568.00,1020243.00,2,7,7,70,D,SL,3,1.2.2,2020,1,2019,4,12,31
2019-12-31,39789018,39789035,Total Surplus (+) or Deficit (-),-13272557316.42,-356578230782.97,-318933098316.42,-1045083.00,-1015663.00,2,8,8,80,T,SL,2,1.3,2020,1,2019,4,12,31
2019-12-31,39789035,39789036,On-Budget Surplus (+) or Deficit (-),-42380889760.63,-352500793657.24,-319105176666.13,-1028973.00,-997095.00,2,9,9,90,D,SL,3,1.3.1,2020,1,2019,4,12,31
2019-12-31,39789035,39789037,Off-Budget Surplus (+) or Deficit (-),29108332444.21,-4077437125.73,172078349.71,-16110.00,-18568.00,2,10,10,100,D,SL,3,1.3.2,2020,1,2019,4,12,31
2019-12-31,39789018,39789038,Total On-Budget and Off-Budget Financing,13272557316.42,356578230782.97,318933098316.42,1045083.00,1015663.00,2,11,11,110,T,SL,2,1.4,2020,1,2019,4,12,31
2019-12-31,null,39789039,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,1,2019,4,12,31
2019-12-31,39789039,39789040,Borrowing from the Public,65767437970.73,351065890350.99,339629189009.56,1112332.00,1082292.00,2,13,13,130,D,SL,2,2.1,2020,1,2019,4,12,31
2019-12-31,39789039,39789041,"Reduction of Operating Cash, Increase (-)",-61234873952.68,-21369554422.57,-17425312051.84,0.00,0.00,2,14,14,140,D,SL,2,2.2,2020,1,2019,4,12,31
2019-12-31,39789039,39789042,By Other Means,8739993298.37,26881894854.55,-3270778641.30,-67249.00,-66629.00,2,15,15,150,D,SL,2,2.3,2020,1,2019,4,12,31
2019-12-31,null,39789018,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,1,2019,4,12,31
2019-11-30,null,39445487,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,1,2019,4,11,30
2019-11-30,39445487,39445489,Total Receipts,225185415497.28,470706397618.18,458652655453.11,3631874.00,3833374.00,2,2,2,20,T,SL,2,1.1,2020,1,2019,4,11,30
2019-11-30,39445489,39445491,On-Budget Receipts,155648415497.28,336743397618.18,330250655453.11,2685416.00,2831699.00,2,3,3,30,D,SL,3,1.1.1,2020,1,2019,4,11,30
2019-11-30,39445509,39445510,Borrowing from the Public,125462047092.71,285298452380.26,281034086424.54,1112332.00,1082292.00,2,13,13,130,D,SL,2,2.1,2020,1,2019,4,11,30
2019-11-30,39445509,39445511,"Reduction of Operating Cash, Increase (-)",92323790441.02,39865319530.11,39838806391.49,0.00,0.00,2,14,14,140,D,SL,2,2.2,2020,1,2019,4,11,30
2019-11-30,39445509,39445512,By Other Means,-8947543076.99,18141901556.18,-15479153128.66,-67249.00,-66629.00,2,15,15,150,D,SL,2,2.3,2020,1,2019,4,11,30
2019-11-30,39445489,39445494,Off-Budget Receipts,69537000000.00,133963000000.00,128402000000.00,946458.00,1001675.00,2,4,4,40,D,SL,3,1.1.2,2020,1,2019,4,11,30
2019-11-30,39445487,39445496,Total Outlays,434023709954.02,814012071084.73,764046395140.48,4676957.00,4849037.00,2,5,5,50,T,SL,2,1.2,2020,1,2019,4,11,30
2019-11-30,39445496,39445499,On-Budget Outlays,345901398085.15,646863301514.79,607819115009.67,3714389.00,3828794.00,2,6,6,60,D,SL,3,1.2.1,2020,1,2019,4,11,30
2019-11-30,39445496,39445502,Off-Budget Outlays,88122311868.87,167148769569.94,156227280130.81,962568.00,1020243.00,2,7,7,70,D,SL,3,1.2.2,2020,1,2019,4,11,30
2019-11-30,39445487,39445504,Total Surplus (+) or Deficit (-),-208838294456.74,-343305673466.55,-305393739687.37,-1045083.00,-1015663.00,2,8,8,80,T,SL,2,1.3,2020,1,2019,4,11,30
2019-11-30,39445504,39445506,On-Budget Surplus (+) or Deficit (-),-190252982587.87,-310119903896.61,-277568459556.56,-1028973.00,-997095.00,2,9,9,90,D,SL,3,1.3.1,2020,1,2019,4,11,30
2019-11-30,39445504,39445507,Off-Budget Surplus (+) or Deficit (-),-18585311868.87,-33185769569.94,-27825280130.81,-16110.00,-18568.00,2,10,10,100,D,SL,3,1.3.2,2020,1,2019,4,11,30
2019-11-30,39445487,39445508,Total On-Budget and Off-Budget Financing,208838294456.74,343305673466.55,305393739687.37,1045083.00,1015663.00,2,11,11,110,T,SL,2,1.4,2020,1,2019,4,11,30
2019-11-30,null,39445509,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,1,2019,4,11,30
2019-10-31,null,39341370,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2020,1,2019,4,10,31
2019-10-31,39341370,39341372,Total Receipts,245520157838.90,245520157838.90,252691526878.81,3631874.00,3833374.00,2,2,2,20,T,SL,2,1.1,2020,1,2019,4,10,31
2019-10-31,39341372,39341374,On-Budget Receipts,181094157838.90,181094157838.90,190914526878.81,2685416.00,2831699.00,2,3,3,30,D,SL,3,1.1.1,2020,1,2019,4,10,31
2019-10-31,39341372,39341377,Off-Budget Receipts,64426000000.00,64426000000.00,61777000000.00,946458.00,1001675.00,2,4,4,40,D,SL,3,1.1.2,2020,1,2019,4,10,31
2019-10-31,39341370,39341380,Total Outlays,379987722772.71,379987722772.71,353182669423.54,4676957.00,4849037.00,2,5,5,50,T,SL,2,1.2,2020,1,2019,4,10,31
2019-10-31,39341380,39341382,On-Budget Outlays,300961265071.64,300961265071.64,279121696216.72,3714389.00,3828794.00,2,6,6,60,D,SL,3,1.2.1,2020,1,2019,4,10,31
2019-10-31,39341380,39341383,Off-Budget Outlays,79026457701.07,79026457701.07,74060973206.82,962568.00,1020243.00,2,7,7,70,D,SL,3,1.2.2,2020,1,2019,4,10,31
2019-10-31,39341370,39341384,Total Surplus (+) or Deficit (-),-134467564933.81,-134467564933.81,-100491142544.73,-1045083.00,-1015663.00,2,8,8,80,T,SL,2,1.3,2020,1,2019,4,10,31
2019-10-31,39341384,39341385,On-Budget Surplus (+) or Deficit (-),-119867107232.74,-119867107232.74,-88207169337.91,-1028973.00,-997095.00,2,9,9,90,D,SL,3,1.3.1,2020,1,2019,4,10,31
2019-10-31,39341384,39341386,Off-Budget Surplus (+) or Deficit (-),-14600457701.07,-14600457701.07,-12283973206.82,-16110.00,-18568.00,2,10,10,100,D,SL,3,1.3.2,2020,1,2019,4,10,31
2019-10-31,39341370,39341387,Total On-Budget and Off-Budget Financing,134467564933.81,134467564933.81,100491142544.73,1045083.00,1015663.00,2,11,11,110,T,SL,2,1.4,2020,1,2019,4,10,31
2019-10-31,null,39341388,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2020,1,2019,4,10,31
2019-10-31,39341388,39341389,Borrowing from the Public,159836405287.55,159836405287.55,80897147300.79,1112332.00,1082292.00,2,13,13,130,D,SL,2,2.1,2020,1,2019,4,10,31
2019-10-31,39341388,39341390,"Reduction of Operating Cash, Increase (-)",-52458470910.91,-52458470910.91,18116095315.90,0.00,0.00,2,14,14,140,D,SL,2,2.2,2020,1,2019,4,10,31
2019-10-31,39341388,39341391,By Other Means,27089630557.17,27089630557.17,1477899928.04,-67249.00,-66629.00,2,15,15,150,D,SL,2,2.3,2020,1,2019,4,10,31
2019-09-30,38895617,38895618,On-Budget Receipts,296333036579.16,2547893230179.41,2474000766142.13,2557867.00,2685416.00,2,3,3,30,D,SL,3,1.1.1,2019,4,2019,3,09,30
2019-09-30,38895617,38895619,Off-Budget Receipts,77695120783.26,914302379969.79,854746930859.75,914457.00,946458.00,2,4,4,40,D,SL,3,1.1.2,2019,4,2019,3,09,30
2019-09-30,38895620,38895621,On-Budget Outlays,205011015204.16,3539966585305.55,3259172286407.47,3565608.00,3714389.00,2,6,6,60,D,SL,3,1.2.1,2019,4,2019,3,09,30
2019-09-30,38895627,38895630,By Other Means,-45994499064.26,-69449854305.43,-80070910936.77,-68325.00,-67249.00,2,15,15,150,D,SL,2,2.3,2019,4,2019,3,09,30
2019-09-30,38895620,38895622,Off-Budget Outlays,86249483693.48,906617051175.03,848571529639.81,907353.00,962568.00,2,7,7,70,D,SL,3,1.2.2,2019,4,2019,3,09,30
2019-09-30,38895616,38895623,Total Surplus (+) or Deficit (-),82767658464.78,-984388026331.38,-778996119045.40,-1000637.00,-1045083.00,2,8,8,80,T,SL,2,1.3,2019,4,2019,3,09,30
2019-09-30,38895623,38895624,On-Budget Surplus (+) or Deficit (-),91322021375.00,-992073355126.14,-785171520265.34,-1007741.00,-1028973.00,2,9,9,90,D,SL,3,1.3.1,2019,4,2019,3,09,30
2019-09-30,38895623,38895625,Off-Budget Surplus (+) or Deficit (-),-8554362910.22,7685328794.76,6175401219.94,7104.00,-16110.00,2,10,10,100,D,SL,3,1.3.2,2019,4,2019,3,09,30
2019-09-30,38895616,38895626,Total On-Budget and Off-Budget Financing,-82767658464.78,984388026331.38,778996119045.40,1000637.00,1045083.00,2,11,11,110,T,SL,2,1.4,2019,4,2019,3,09,30
2019-09-30,null,38895627,Means of Financing:,null,null,null,null,null,2,12,12,120,S,SL,1,2,2019,4,2019,3,09,30
2019-09-30,38895627,38895628,Borrowing from the Public,212618901638.55,1051608459675.77,1084457818310.16,1069250.00,1112332.00,2,13,13,130,D,SL,2,2.1,2019,4,2019,3,09,30
2019-09-30,38895627,38895629,"Reduction of Operating Cash, Increase (-)",-249392061039.07,2229420961.04,-225390788327.99,-287.00,0.00,2,14,14,140,D,SL,2,2.2,2019,4,2019,3,09,30
2019-09-30,null,38895616,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2019,4,2019,3,09,30
2019-09-30,38895616,38895617,Total Receipts,374028157362.42,3462195610149.20,3328747697001.88,3472324.00,3631874.00,2,2,2,20,T,SL,2,1.1,2019,4,2019,3,09,30
2019-09-30,38895616,38895620,Total Outlays,291260498897.64,4446583636480.58,4107743816047.28,4472961.00,4676957.00,2,5,5,50,T,SL,2,1.2,2019,4,2019,3,09,30
2019-08-31,38333209,38333211,"Reduction of Operating Cash, Increase (-)",43570851194.97,251621482000.11,-158648928789.15,-287.00,0.00,2,14,14,140,D,SL,2,2.2,2019,4,2019,3,08,31
2019-08-31,38333209,38333212,By Other Means,-229413001464.36,-23455355246.31,-52132740032.28,-68325.00,-67249.00,2,15,15,150,D,SL,2,2.3,2019,4,2019,3,08,31
2019-08-31,null,38333198,Total On-Budget and Off-Budget Results:,null,null,null,null,null,2,1,1,10,S,SL,1,1,2019,4,2019,3,08,31
2019-08-31,38333198,38333199,Total Receipts,227964977585.22,3088167452786.78,2985185900501.25,3472324.00,3631874.00,2,2,2,20,T,SL,2,1.1,2019,4,2019,3,08,31
2019-08-31,38333199,38333200,On-Budget Receipts,157489977585.22,2251560193600.25,2205241549854.47,2557867.00,2685416.00,2,3,3,30,D,SL,3,1.1.1,2019,4,2019,3,08,31
2019-08-31,38333199,38333201,Off-Budget Receipts,70475000000.00,836607259186.53,779944350646.78,914457.00,946458.00,2,4,4,40,D,SL,3,1.1.2,2019,4,2019,3,08,31
2019-08-31,38333198,38333202,Total Outlays,428309326514.35,4155323396253.28,3883298161238.68,4472961.00,4676957.00,2,5,5,50,T,SL,2,1.2,2019,4,2019,3,08,31
2019-08-31,38333202,38333203,On-Budget Outlays,342318170362.15,3334955570096.25,3091509182505.29,3565608.00,3714389.00,2,6,6,60,D,SL,3,1.2.1,2019,4,2019,3,08,31
2019-08-31,38333202,38333204,Off-Budget Outlays,85991156152.20,820367826157.03,791788978733.39,907353.00,962568.00,2,7,7,70,D,SL,3,1.2.2,2019,4,2019,3,08,31
2019-08-31,38333198,38333205,Total Surplus (+) or Deficit (-),-200344348929.13,-1067155943466.50,-898112260737.43,-1000637.00,-1045083.00,2,8,8,80,T,SL,2,1.3,2019,4,2019,3,08,31
2019-08-31,38333205,38333206,On-Budget Surplus (+) or Deficit (-),-184828192776.93,-1083395376496.00,-886267632650.82,-1007741.00,-1028973.00,2,9,9,90,D,SL,3,1.3.1,2019,4,2019,3,08,31
