Record Date,Parent ID,Classification ID,Classification Description,Current Month Receipts Amount,Current Month Outlays Amount,Current Month Excess Amount,Fiscal Year to Date Receipts Amount,Fiscal Year to Date Outlays Amount,Fiscal Year to Date Excess Amount,Beginning Year Account Balance Amount,Beginning Month Account Balance Amount,Closing Month Account Balance Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2018-12-31,35728909,35728924,Veterans Life Insurance,51832101.33,39099606.20,12732495.13,60306844.81,181564523.74,-121257678.93,4503346000.00,4364997000.00,4380101000.00,8,16,16,160,D,PG,2,1.15,2019,1,2018,4,12,31
2018-12-31,35728909,35728925,All Other Trust,452069567.85,365028222.39,87041345.46,1792256738.76,1523495242.15,268761496.61,35949978274.70,36689016850.44,36986795933.08,8,17,17,170,D,PG,2,1.16,2019,1,2018,4,12,31
2018-12-31,35728909,35728928,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,100056013317.99,31969949794.39,68086063523.60,287192090509.16,205796768910.67,81395321598.49,null,null,null,8,20,20,220,D,SL,2,1.19,2019,1,2018,4,12,31
2018-12-31,null,35728929,Total Federal Fund Receipts and Outlays,212747077174.68,294372499327.33,-81625422152.65,484263658226.62,884592078141.53,-400328419914.91,null,null,null,8,21,21,230,T,SL,1,2,2019,1,2018,4,12,31
2018-12-31,35728929,35728931,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,212528024940.34,294153447092.99,-81625422152.65,484044603202.28,884373023117.19,-400328419914.91,null,null,null,8,23,23,260,D,SL,2,2.2,2019,1,2018,4,12,31
2018-12-31,35728929,35728930,Less: Interfund Transactions,219052234.34,219052234.34,null,219055024.34,219055024.34,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2019,1,2018,4,12,31
2018-12-31,35728909,35728922,Railroad Retirement,652348736.33,1078775080.14,-426426343.81,932623884.16,3578540384.10,-2645916499.94,2618803000.00,2621525000.00,2313523000.00,8,14,14,130,D,PG,2,1.13,2019,1,2018,4,12,31
2018-12-31,35728909,35728923,Unemployment,1100781088.91,2650010561.32,-1549229472.41,6804745084.45,7301896815.56,-497151731.11,72575700000.00,73577286000.00,72164326000.00,8,15,15,150,D,PG,2,1.14,2019,1,2018,4,12,31
2018-12-31,35728909,35728920,Military Advances,5859815254.91,3419333262.99,2440481991.92,11936297178.11,8595608598.83,3340688579.28,null,null,null,8,12,12,120,D,PG,2,1.11,2019,1,2018,4,12,31
2018-12-31,35728909,35728911,Black Lung Disability,33164704.47,16532911.17,16631793.30,79324247.75,53359176.93,25965070.82,null,null,null,8,3,3,30,D,PG,2,1.2,2019,1,2018,4,12,31
2018-12-31,35728909,35728912,Federal Disability Insurance,14897876842.89,12042253705.08,2855623137.81,40066946220.94,36151118286.18,3915827934.76,93400504000.00,94350651000.00,97200992000.00,8,4,4,50,D,PG,2,1.3,2019,1,2018,4,12,31
2018-12-31,35728909,35728913,Federal Employees Life and Health,null,-200695709.96,200695709.96,null,-392776998.14,392776998.14,73985860290.10,74218943683.26,74418249922.78,8,5,5,60,D,PG,2,1.4,2019,1,2018,4,12,31
2018-12-31,35728909,35728914,Federal Employees Retirement,16524856763.78,7176782720.79,9348074042.99,22835658633.95,21922479928.08,913178705.87,943409261615.78,934978941849.04,944276651421.74,8,6,6,70,D,PG,2,1.5,2019,1,2018,4,12,31
2018-12-31,35728909,35728915,Federal Hospital Insurance,28705725053.32,16963536342.63,11742188710.69,74375406401.21,77235921919.52,-2860515518.31,202805100000.00,188324109000.00,200115871000.00,8,7,7,80,D,PG,2,1.6,2019,1,2018,4,12,31
2018-12-31,35728909,35728916,Federal Old-Age and Survivors Insurance,96868380005.55,71855489395.85,25012890609.70,212002526479.57,215217031933.53,-3214505453.96,2801253964000.00,2772982305000.00,2797973953000.00,8,8,8,90,D,PG,2,1.7,2019,1,2018,4,12,31
2018-12-31,35728909,35728917,Federal Supplementary Medical Insurance,37407771083.73,17808216914.21,19599554169.52,109351109090.65,106553760389.26,2797348701.39,98197496000.00,84761704000.00,104158595000.00,8,9,9,100,D,PG,2,1.8,2019,1,2018,4,12,31
2018-12-31,35728909,35728918,Hazardous Substance Superfund,52136145.93,71362461.06,-19226315.13,283782555.27,302366373.76,-18583818.49,4917542022.03,4889165710.71,4821918901.20,8,10,10,105,D,PG,2,1.9,2019,1,2018,4,12,31
2018-12-31,35728909,35728919,Highways,3830998446.86,3866013138.38,-35014691.52,9027960210.60,13324254997.06,-4296294786.46,41211650883.87,37975587119.02,37648637018.65,8,11,11,110,D,PG,2,1.10,2019,1,2018,4,12,31
2018-12-31,35728909,35728926,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,211640563423.76,143554499900.16,68086063523.60,596068982329.69,514673660731.20,81395321598.49,5132462442182.30,5153752667346.75,5219212760531.45,8,18,18,190,T,SLU,2,1.17,2019,1,2018,4,12,31
2018-11-30,null,35407925,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2019,1,2018,4,11,30
2018-11-30,35407925,35407926,Airport and Airway,1560075960.60,1310558477.19,249517483.41,1820199367.50,2263538535.25,-443339167.75,14212218000.00,14795942000.00,15036018000.00,8,2,2,20,D,PG,2,1.1,2019,1,2018,4,11,30
2018-11-30,35407925,35407928,Federal Disability Insurance,13041919266.71,11933589602.10,1108329664.61,25169069378.05,24108864581.10,1060204796.95,93400504000.00,93337734000.00,94350651000.00,8,4,4,50,D,PG,2,1.3,2019,1,2018,4,11,30
2018-11-30,35407925,35407929,Federal Employees Life and Health,null,-483669009.77,483669009.77,null,-192081288.18,192081288.18,73985860290.10,73734223595.13,74218943683.26,8,5,5,60,D,PG,2,1.4,2019,1,2018,4,11,30
2018-11-30,35407925,35407930,Federal Employees Retirement,3481460637.56,7242932497.28,-3761471859.72,6310801870.17,14745697207.29,-8434895337.12,943409261615.78,938732662762.97,934978941849.04,8,6,6,70,D,PG,2,1.5,2019,1,2018,4,11,30
2018-11-30,35407925,35407931,Federal Hospital Insurance,23717396801.64,34424916750.29,-10707519948.65,45669681347.89,60272385576.89,-14602704229.00,202805100000.00,199613844000.00,188324109000.00,8,7,7,80,D,PG,2,1.6,2019,1,2018,4,11,30
2018-11-30,35407925,35407932,Federal Old-Age and Survivors Insurance,55254263939.11,71591467617.41,-16337203678.30,115134146474.02,143361542537.68,-28227396063.66,2801253964000.00,2789345498000.00,2772982305000.00,8,8,8,90,D,PG,2,1.7,2019,1,2018,4,11,30
2018-11-30,35407925,35407939,Unemployment,2746818374.69,2226129945.08,520688429.61,5703963995.54,4651886254.24,1052077741.30,72575700000.00,71702880000.00,73577286000.00,8,15,15,150,D,PG,2,1.14,2019,1,2018,4,11,30
2018-11-30,35407925,35407940,Veterans Life Insurance,10082467.17,66081010.13,-55998542.96,8474743.48,142464917.54,-133990174.06,4503346000.00,4423624000.00,4364997000.00,8,16,16,160,D,PG,2,1.15,2019,1,2018,4,11,30
2018-11-30,35407925,35407941,All Other Trust,550823353.66,563597986.97,-12774633.31,1340187170.91,1158467019.76,181720151.15,35949978274.70,36555477419.52,36689016850.44,8,17,17,170,D,PG,2,1.16,2019,1,2018,4,11,30
2018-11-30,35407925,35407942,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,146258563761.95,199668380724.67,-53409816962.72,384428418905.93,371119160831.04,13309258074.89,5132462442182.30,5206296040958.18,5153752667346.75,8,18,18,190,T,SLU,2,1.17,2019,1,2018,4,11,30
2018-11-30,35407925,35407943,Less: Interfund Transactions,47150413019.94,47150413019.94,null,197292341714.76,197292341714.76,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2019,1,2018,4,11,30
2018-11-30,35407925,35407944,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,99108150742.01,152517967704.73,-53409816962.72,187136077191.17,173826819116.28,13309258074.89,null,null,null,8,20,20,220,D,SL,2,1.19,2019,1,2018,4,11,30
2018-11-30,35407925,35407927,Black Lung Disability,38363486.13,21192186.40,17171299.73,46159543.28,36826265.76,9333277.52,null,null,null,8,3,3,30,D,PG,2,1.2,2019,1,2018,4,11,30
2018-11-30,35407925,35407933,Federal Supplementary Medical Insurance,35423997993.91,52186365065.39,-16762367071.48,71943338006.92,88745543475.05,-16802205468.13,98197496000.00,102342428000.00,84761704000.00,8,9,9,100,D,PG,2,1.8,2019,1,2018,4,11,30
2018-11-30,35407925,35407934,Hazardous Substance Superfund,227797650.94,134157761.93,93639889.01,231646409.34,231003912.70,642496.64,4917542022.03,4791709192.67,4889165710.71,8,10,10,105,D,PG,2,1.9,2019,1,2018,4,11,30
2018-11-30,35407925,35407935,Highways,4331034022.39,4716962033.65,-385928011.26,5196961763.74,9458241858.68,-4261280094.94,41211650883.87,39404784622.12,37975587119.02,8,11,11,110,D,PG,2,1.10,2019,1,2018,4,11,30
2018-11-30,35407925,35407936,Military Advances,2850713003.57,2856225508.75,-5512505.18,6076481923.20,5176275335.84,900206587.36,null,null,null,8,12,12,120,D,PG,2,1.11,2019,1,2018,4,11,30
2018-11-30,35407925,35407937,Military Retirement,3590070968.05,9555343834.36,-5965272866.31,99497031764.06,14458739337.48,85038292426.58,743421018095.82,834823646365.77,828982417134.28,8,13,13,125,D,PG,2,1.12,2019,1,2018,4,11,30
2018-11-30,35407925,35407938,Railroad Retirement,-566254164.18,1322529457.51,-1888783621.69,280275147.83,2499765303.96,-2219490156.13,2618803000.00,2691587000.00,2621525000.00,8,14,14,130,D,PG,2,1.13,2019,1,2018,4,11,30
2018-11-30,null,35407945,Total Federal Fund Receipts and Outlays,106852979482.29,258345719918.35,-151492740436.06,271516581051.94,590219539070.34,-318702958018.40,null,null,null,8,21,21,230,T,SL,1,2,2019,1,2018,4,11,30
2018-11-30,35407945,35407947,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,106852977832.29,258345718268.35,-151492740436.06,271516578261.94,590219536280.34,-318702958018.40,null,null,null,8,23,23,260,D,SL,2,2.2,2019,1,2018,4,11,30
2018-11-30,null,35407948,Net Budget Receipts & Outlays,205961128574.30,410863685973.08,-204902557398.78,458652655453.11,764046355396.62,-305393699943.51,null,null,null,8,24,24,280,T,SL,1,3,2019,1,2018,4,11,30
2018-11-30,35407945,35407946,Less: Interfund Transactions,1650.00,1650.00,null,2790.00,2790.00,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2019,1,2018,4,11,30
2018-10-31,35160583,35160590,Federal Old-Age and Survivors Insurance,59879882534.91,71770074920.27,-11890192385.36,59879882534.91,71770074920.27,-11890192385.36,2801253964000.00,2801253964000.00,2789345498000.00,8,8,8,90,D,PG,2,1.7,2019,1,2018,4,10,31
2018-10-31,35160583,35160591,Federal Supplementary Medical Insurance,36519340013.01,36559178409.66,-39838396.65,36519340013.01,36559178409.66,-39838396.65,98197496000.00,98197496000.00,102342428000.00,8,9,9,100,D,PG,2,1.8,2019,1,2018,4,10,31
2018-10-31,35160583,35160592,Hazardous Substance Superfund,3848758.40,96846150.77,-92997392.37,3848758.40,96846150.77,-92997392.37,4917542022.03,4917542022.03,4791709192.67,8,10,10,105,D,PG,2,1.9,2019,1,2018,4,10,31
2018-10-31,35160583,35160593,Highways,865927741.35,4741279825.03,-3875352083.68,865927741.35,4741279825.03,-3875352083.68,41211650883.87,41211650883.87,39404784622.12,8,11,11,110,D,PG,2,1.10,2019,1,2018,4,10,31
2018-10-31,35160583,35160595,Military Retirement,95906960796.01,4903395503.12,91003565292.89,95906960796.01,4903395503.12,91003565292.89,743421018095.82,743421018095.82,834823646365.77,8,13,13,125,D,PG,2,1.12,2019,1,2018,4,10,31
2018-10-31,35160583,35160596,Railroad Retirement,846529312.01,1177235846.45,-330706534.44,846529312.01,1177235846.45,-330706534.44,2618803000.00,2618803000.00,2691587000.00,8,14,14,130,D,PG,2,1.13,2019,1,2018,4,10,31
2018-10-31,35160583,35160597,Unemployment,2957145620.85,2425756309.16,531389311.69,2957145620.85,2425756309.16,531389311.69,72575700000.00,72575700000.00,71702880000.00,8,15,15,150,D,PG,2,1.14,2019,1,2018,4,10,31
2018-10-31,35160583,35160598,Veterans Life Insurance,-1607723.69,76383907.41,-77991631.10,-1607723.69,76383907.41,-77991631.10,4503346000.00,4503346000.00,4423624000.00,8,16,16,160,D,PG,2,1.15,2019,1,2018,4,10,31
2018-10-31,35160583,35160601,Less: Interfund Transactions,150141928694.82,150141928694.82,null,150141928694.82,150141928694.82,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2019,1,2018,4,10,31
2018-10-31,35160583,35160584,Airport and Airway,260123406.90,952980058.06,-692856651.16,260123406.90,952980058.06,-692856651.16,14212218000.00,14212218000.00,14795942000.00,8,2,2,20,D,PG,2,1.1,2019,1,2018,4,10,31
2018-10-31,35160583,35160585,Black Lung Disability,7796057.15,15634079.36,-7838022.21,7796057.15,15634079.36,-7838022.21,null,null,null,8,3,3,30,D,PG,2,1.2,2019,1,2018,4,10,31
2018-10-31,35160603,35160604,Less: Interfund Transactions,1140.00,1140.00,null,1140.00,1140.00,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2019,1,2018,4,10,31
2018-10-31,35160583,35160586,Federal Disability Insurance,12127150111.34,12175274979.00,-48124867.66,12127150111.34,12175274979.00,-48124867.66,93400504000.00,93400504000.00,93337734000.00,8,4,4,50,D,PG,2,1.3,2019,1,2018,4,10,31
2018-10-31,35160583,35160587,Federal Employees Life and Health,null,291587721.59,-291587721.59,null,291587721.59,-291587721.59,73985860290.10,73985860290.10,73734223595.13,8,5,5,60,D,PG,2,1.4,2019,1,2018,4,10,31
2018-10-31,35160583,35160588,Federal Employees Retirement,2829341232.61,7502764710.01,-4673423477.40,2829341232.61,7502764710.01,-4673423477.40,943409261615.78,943409261615.78,938732662762.97,8,6,6,70,D,PG,2,1.5,2019,1,2018,4,10,31
2018-10-31,35160583,35160589,Federal Hospital Insurance,21952284546.25,25847468826.60,-3895184280.35,21952284546.25,25847468826.60,-3895184280.35,202805100000.00,202805100000.00,199613844000.00,8,7,7,80,D,PG,2,1.6,2019,1,2018,4,10,31
2018-10-31,35160583,35160599,All Other Trust,789363817.25,594869032.79,194494784.46,789363817.25,594869032.79,194494784.46,35949978274.70,35949978274.70,36555477419.52,8,17,17,170,D,PG,2,1.16,2019,1,2018,4,10,31
2018-10-31,35160583,35160600,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,238169855143.98,171450780106.37,66719075037.61,238169855143.98,171450780106.37,66719075037.61,5132462442182.30,5132462442182.30,5206296040958.18,8,18,18,190,T,SLU,2,1.17,2019,1,2018,4,10,31
2018-10-31,35160583,35160602,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,88027926449.16,21308851411.55,66719075037.61,88027926449.16,21308851411.55,66719075037.61,null,null,null,8,20,20,220,D,SL,2,1.19,2019,1,2018,4,10,31
2018-10-31,null,35160603,Total Federal Fund Receipts and Outlays,164663601569.65,331873819151.99,-167210217582.34,164663601569.65,331873819151.99,-167210217582.34,null,null,null,8,21,21,230,T,SL,1,2,2019,1,2018,4,10,31
2018-10-31,35160603,35160605,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,164663600429.65,331873818011.99,-167210217582.34,164663600429.65,331873818011.99,-167210217582.34,null,null,null,8,23,23,260,D,SL,2,2.2,2019,1,2018,4,10,31
2018-10-31,null,35160583,"Trust Receipts, Outlays, and Investments Held:",null,null,null,null,null,null,null,null,null,8,1,1,10,S,SL,1,1,2019,1,2018,4,10,31
2018-10-31,null,35160606,Net Budget Receipts & Outlays,252691526878.81,353182669423.54,-100491142544.73,252691526878.81,353182669423.54,-100491142544.73,null,null,null,8,24,24,280,T,SL,1,3,2019,1,2018,4,10,31
2018-10-31,35160583,35160594,Military Advances,3225768919.63,2320049827.09,905719092.54,3225768919.63,2320049827.09,905719092.54,null,null,null,8,12,12,120,D,PG,2,1.11,2019,1,2018,4,10,31
2018-09-30,34695092,34695093,Airport and Airway,2150103296.80,1395865454.58,754237842.22,16804102936.59,15186050352.63,1618052583.96,13404154000.00,14379680000.00,14212218000.00,8,2,2,20,D,PG,2,1.1,2018,4,2018,3,09,30
2018-09-30,34695092,34695094,Black Lung Disability,65145132.38,210217873.02,-145072740.64,396224511.08,401468471.23,-5243960.15,null,null,null,8,3,3,30,D,PG,2,1.2,2018,4,2018,3,09,30
2018-09-30,34695092,34695095,Federal Disability Insurance,14600966457.22,6123971961.02,8476994496.20,170311630188.04,146614059271.72,23697570916.32,69669072000.00,84851825000.00,93400504000.00,8,4,4,50,D,PG,2,1.3,2018,4,2018,3,09,30
2018-09-30,34695092,34695096,Federal Employees Life and Health,null,109797782.25,-109797782.25,null,-2211029523.05,2211029523.05,71700452371.74,74095956318.47,73985860290.10,8,5,5,60,D,PG,2,1.4,2018,4,2018,3,09,30
2018-09-30,34695092,34695099,Federal Old-Age and Survivors Insurance,61786308376.29,52273533129.91,9512775246.38,822255762689.33,841243749519.24,-18987986829.91,2820200264000.00,2791813009000.00,2801253964000.00,8,8,8,90,D,PG,2,1.7,2018,4,2018,3,09,30
2018-09-30,34695092,34695100,Federal Supplementary Medical Insurance,30508883815.54,19303680136.54,11205203679.00,435290060984.34,408317309089.09,26972751895.25,70588773000.00,89400129000.00,98197496000.00,8,9,9,100,D,PG,2,1.8,2018,4,2018,3,09,30
2018-09-30,34695092,34695108,All Other Trust,1232890946.99,858032327.05,374858619.94,14302830157.22,6111145552.55,8191684604.67,28518865595.61,30001049034.15,35949978274.70,8,17,17,170,D,PG,2,1.16,2018,4,2018,3,09,30
2018-09-30,34695092,34695109,Total Trust Fund Receipts and Outlays and Investments Held from Table 6-D,199263331676.44,118316071469.56,80947260206.88,2148666204927.22,1996660668784.91,152005536142.31,4983361793220.14,5048986978820.29,5132462442182.30,8,18,18,190,T,SLU,2,1.17,2018,4,2018,3,09,30
2018-09-30,34695092,34695102,Highways,6734761896.08,6607540193.57,127221702.51,43382185242.99,55242934764.52,-11860749521.53,52331751757.29,42247851033.35,41211650883.87,8,11,11,110,D,PG,2,1.10,2018,4,2018,3,09,30
2018-09-30,34695092,34695097,Federal Employees Retirement,46079774384.05,7218987228.73,38860787155.32,105369558567.58,87052855410.85,18316703156.73,925090911664.65,904557416793.82,943409261615.78,8,6,6,70,D,PG,2,1.5,2018,4,2018,3,09,30
2018-09-30,34695092,34695098,Federal Hospital Insurance,31013811426.17,17236824739.11,13776986687.06,308889702934.55,303182072011.91,5707630922.64,197834717000.00,188915243000.00,202805100000.00,8,7,7,80,D,PG,2,1.6,2018,4,2018,3,09,30
2018-09-30,34695092,34695110,Less: Interfund Transactions,87357305195.37,87357305195.37,null,911980114813.88,911980114813.88,null,null,null,null,8,19,19,200,D,SLD,2,1.18,2018,4,2018,3,09,30
2018-09-30,34695092,34695111,Trust Fund Receipts and Outlays on the Basis of Tables 4 & 5,111906026481.07,30958766274.19,80947260206.88,1236686001447.58,1084680465305.27,152005536142.31,null,null,null,8,20,20,220,D,SL,2,1.19,2018,4,2018,3,09,30
2018-09-30,null,34695112,Total Federal Fund Receipts and Outlays,231908723932.37,193739975258.93,38168748673.44,2093073837185.93,3024075625194.35,-931001788008.42,null,null,null,8,21,21,230,T,SL,1,2,2018,4,2018,3,09,30
2018-09-30,34695112,34695113,Less: Interfund Transactions,255406196.49,255406196.49,null,1014593915.31,1014593915.31,null,null,null,null,8,22,22,240,D,PGD,2,2.1,2018,4,2018,3,09,30
2018-09-30,34695112,34695114,Federal Fund Receipts and Outlays on the Basis of Table 4 & 5,231653317735.88,193484569062.44,38168748673.44,2092059243270.62,3023061031279.04,-931001788008.42,null,null,null,8,23,23,260,D,SL,2,2.2,2018,4,2018,3,09,30
2018-09-30,null,34695115,Net Budget Receipts & Outlays,343559344216.95,224443335336.63,119116008880.32,3328745244718.20,4107741496584.31,-778996251866.11,null,null,null,8,24,24,280,T,SL,1,3,2018,4,2018,3,09,30
2018-09-30,34695092,34695103,Military Advances,2609746333.58,3366131785.64,-756385452.06,32228505471.55,31741789139.58,486716331.97,null,null,null,8,12,12,120,D,PG,2,1.11,2018,4,2018,3,09,30
2018-09-30,34695092,34695101,Hazardous Substance Superfund,26335525.50,138383877.64,-112048352.14,1397510854.33,1340066621.06,57444233.27,4799598598.40,5016779347.05,4917542022.03,8,10,10,105,D,PG,2,1.9,2018,4,2018,3,09,30
2018-09-30,34695092,34695104,Military Retirement,1498248985.05,413464286.14,1084784698.91,135363655988.15,54475749629.23,80887906358.92,660969935232.45,742001474293.45,743421018095.82,8,13,13,125,D,PG,2,1.12,2018,4,2018,3,09,30
2018-09-30,34695092,34695105,Railroad Retirement,670202747.68,1022771180.77,-352568433.09,15603338051.27,14772415893.13,830922158.14,2332158000.00,2906513000.00,2618803000.00,8,14,14,130,D,PG,2,1.13,2018,4,2018,3,09,30
