Record Date,Parent ID,Classification ID,Classification Description,Current Month Gross Receipts Amount,Current Month Gross Outlay Amount,Current Month Deficit Surplus Amount,Table Number,Source Line Number,Print Order Sequence Number,Line Code Number,Data Type Code,Record Type Code,Sequence Level Number,Sequence Number Code,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2017-05-31,26467510,26467546,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,3,2017,2,05,31
2017-05-31,26467510,26467551,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,3,2017,2,05,31
2017-05-31,26467510,26467557,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,3,2017,2,05,31
2017-05-31,26467510,26467561,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,3,2017,2,05,31
2017-05-31,26467567,26467571,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,3,2017,2,05,31
2017-05-31,26467567,26467573,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,3,2017,2,05,31
2017-05-31,26467567,26467577,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,3,2017,2,05,31
2017-05-31,26467567,26467579,January,344069285128.22,292812107485.22,-51257177643.00,1,19,19,190,D,MTH,2,2.4,2017,3,2017,2,05,31
2017-05-31,26467567,26467586,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,3,2017,2,05,31
2017-05-31,26467567,26467588,March,216583554428.19,392815879736.24,176232325308.05,1,21,21,210,D,MTH,2,2.6,2017,3,2017,2,05,31
2017-05-31,26467567,26467593,April,455605376801.89,273177319153.18,-182428057648.71,1,22,22,220,D,MTH,2,2.7,2017,3,2017,2,05,31
2017-05-31,26467567,26467595,May,240417974932.52,328843969298.70,88425994366.18,1,23,23,230,D,MTH,2,2.8,2017,3,2017,2,05,31
2017-05-31,26467567,26467598,Year-to-Date,2169160000304.01,2602012512954.99,432852512650.98,1,24,24,280,T,SL,2,2.9,2017,3,2017,2,05,31
2017-05-31,null,26467510,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,3,2017,2,05,31
2017-05-31,26467510,26467512,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,3,2017,2,05,31
2017-05-31,26467510,26467514,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,3,2017,2,05,31
2017-05-31,26467510,26467516,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,3,2017,2,05,31
2017-05-31,26467510,26467517,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,3,2017,2,05,31
2017-05-31,26467510,26467521,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,3,2017,2,05,31
2017-05-31,26467510,26467530,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,3,2017,2,05,31
2017-05-31,26467510,26467536,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,3,2017,2,05,31
2017-05-31,null,26467567,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,3,2017,2,05,31
2017-04-30,null,25861866,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,3,2017,2,04,30
2017-04-30,25861866,25861867,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,3,2017,2,04,30
2017-04-30,25861866,25861868,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,3,2017,2,04,30
2017-04-30,25861866,25861878,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,3,2017,2,04,30
2017-04-30,25861866,25861880,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,3,2017,2,04,30
2017-04-30,25861881,25861882,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,3,2017,2,04,30
2017-04-30,25861881,25861883,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,3,2017,2,04,30
2017-04-30,25861881,25861886,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,3,2017,2,04,30
2017-04-30,25861881,25861889,January,344069285128.22,292812107485.22,-51257177643.00,1,19,19,190,D,MTH,2,2.4,2017,3,2017,2,04,30
2017-04-30,25861881,25861894,February,171712652492.69,363757090932.15,192044438439.46,1,20,20,200,D,MTH,2,2.5,2017,3,2017,2,04,30
2017-04-30,25861881,25861898,March,216583554428.19,392815879736.24,176232325308.05,1,21,21,210,D,MTH,2,2.6,2017,3,2017,2,04,30
2017-04-30,25861881,25861900,April,455605376801.89,273177319153.18,-182428057648.71,1,22,22,220,D,MTH,2,2.7,2017,3,2017,2,04,30
2017-04-30,25861866,25861869,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,3,2017,2,04,30
2017-04-30,25861866,25861870,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,3,2017,2,04,30
2017-04-30,25861866,25861871,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,3,2017,2,04,30
2017-04-30,25861866,25861872,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,3,2017,2,04,30
2017-04-30,25861866,25861873,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,3,2017,2,04,30
2017-04-30,25861866,25861874,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,3,2017,2,04,30
2017-04-30,25861866,25861875,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,3,2017,2,04,30
2017-04-30,25861866,25861877,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,3,2017,2,04,30
2017-04-30,25861866,25861879,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,3,2017,2,04,30
2017-04-30,null,25861881,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,3,2017,2,04,30
2017-04-30,25861881,25861905,Year-to-Date,1928742025371.49,2273168543656.29,344426518284.80,1,23,23,280,T,SL,2,2.8,2017,3,2017,2,04,30
2017-03-31,25307274,25307279,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,2,2017,1,03,31
2017-03-31,25307274,25307281,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,2,2017,1,03,31
2017-03-31,25307274,25307286,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,2,2017,1,03,31
2017-03-31,25307274,25307288,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,2,2017,1,03,31
2017-03-31,25307274,25307294,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,2,2017,1,03,31
2017-03-31,25307274,25307296,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,2,2017,1,03,31
2017-03-31,25307274,25307301,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,2,2017,1,03,31
2017-03-31,25307274,25307303,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,2,2017,1,03,31
2017-03-31,25307274,25307311,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,2,2017,1,03,31
2017-03-31,25307274,25307317,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,2,2017,1,03,31
2017-03-31,25307344,25307351,October,221692068170.95,267522606800.51,45830538629.56,1,16,16,160,D,MTH,2,2.1,2017,2,2017,1,03,31
2017-03-31,25307344,25307355,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,2,2017,1,03,31
2017-03-31,25307344,25307361,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,2,2017,1,03,31
2017-03-31,25307344,25307365,January,344069285128.22,292812107485.22,-51257177643.00,1,19,19,190,D,MTH,2,2.4,2017,2,2017,1,03,31
2017-03-31,25307344,25307371,February,171712652492.69,363757117828.15,192044465335.46,1,20,20,200,D,MTH,2,2.5,2017,2,2017,1,03,31
2017-03-31,25307344,25307375,March,216583554428.19,392815879736.24,176232325308.05,1,21,21,210,D,MTH,2,2.6,2017,2,2017,1,03,31
2017-03-31,25307344,25307381,Year-to-Date,1473136648569.60,1999991251399.11,526854602829.51,1,22,22,280,T,SL,2,2.7,2017,2,2017,1,03,31
2017-03-31,null,25307274,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,2,2017,1,03,31
2017-03-31,25307274,25307322,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,2,2017,1,03,31
2017-03-31,25307274,25307325,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,2,2017,1,03,31
2017-03-31,25307274,25307333,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,2,2017,1,03,31
2017-03-31,null,25307344,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,2,2017,1,03,31
2017-02-28,24739160,24739165,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,2,2017,1,02,28
2017-02-28,24739160,24739167,November,204967799934.62,267837258964.09,62869459029.47,1,3,3,30,D,MTH,2,1.2,2017,2,2017,1,02,28
2017-02-28,24739160,24739171,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,2,2017,1,02,28
2017-02-28,24739160,24739173,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,2,2017,1,02,28
2017-02-28,24739160,24739180,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,2,2017,1,02,28
2017-02-28,24739160,24739182,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,2,2017,1,02,28
2017-02-28,24739160,24739190,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,2,2017,1,02,28
2017-02-28,24739225,24739265,Year-to-Date,1256553094141.41,1605536669511.19,348983575369.78,1,21,21,280,T,SL,2,2.6,2017,2,2017,1,02,28
2017-02-28,24739225,24739255,January,344069285128.22,292812107485.22,-51257177643.00,1,19,19,190,D,MTH,2,2.4,2017,2,2017,1,02,28
2017-02-28,24739160,24739192,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,2,2017,1,02,28
2017-02-28,24739160,24739200,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,2,2017,1,02,28
2017-02-28,24739160,24739202,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,2,2017,1,02,28
2017-02-28,24739160,24739210,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,2,2017,1,02,28
2017-02-28,24739160,24739212,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,2,2017,1,02,28
2017-02-28,24739160,24739222,Year-to-Date,3266774130852.35,3852420459373.80,585646328521.45,1,14,14,140,T,SL,2,1.13,2017,2,2017,1,02,28
2017-02-28,null,24739225,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,2,2017,1,02,28
2017-02-28,24739225,24739234,October,221692068170.95,265883904648.83,44191836477.88,1,16,16,160,D,MTH,2,2.1,2017,2,2017,1,02,28
2017-02-28,24739225,24739238,November,199874954200.26,336543527715.88,136668573515.62,1,17,17,170,D,MTH,2,2.2,2017,2,2017,1,02,28
2017-02-28,24739225,24739247,December,319204134149.29,346540011833.11,27335877683.82,1,18,18,180,D,MTH,2,2.3,2017,2,2017,1,02,28
2017-02-28,24739225,24739257,February,171712652492.69,363757117828.15,192044465335.46,1,20,20,200,D,MTH,2,2.5,2017,2,2017,1,02,28
2017-02-28,null,24739160,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,2,2017,1,02,28
2017-01-31,24161333,24161358,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,2,2017,1,01,31
2017-01-31,24161333,24161366,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,2,2017,1,01,31
2017-01-31,24161333,24161376,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,2,2017,1,01,31
2017-01-31,24161333,24161386,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,2,2017,1,01,31
2017-01-31,24161446,24161449,October,221692068170.95,265884269147.69,44192200976.74,1,16,16,160,D,MTH,2,2.1,2017,2,2017,1,01,31
2017-01-31,24161446,24161456,November,199874954200.26,336543529103.82,136668574903.56,1,17,17,170,D,MTH,2,2.2,2017,2,2017,1,01,31
2017-01-31,24161446,24161458,December,319204134149.29,346539645766.31,27335511617.02,1,18,18,180,D,MTH,2,2.3,2017,2,2017,1,01,31
2017-01-31,24161446,24161464,January,344069285128.22,292812107485.22,-51257177643.00,1,19,19,190,D,MTH,2,2.4,2017,2,2017,1,01,31
2017-01-31,null,24161333,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,2,2017,1,01,31
2017-01-31,24161333,24161335,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,2,2017,1,01,31
2017-01-31,24161333,24161338,November,204967799934.62,269516940199.94,64549140265.32,1,3,3,30,D,MTH,2,1.2,2017,2,2017,1,01,31
2017-01-31,24161333,24161344,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,2,2017,1,01,31
2017-01-31,24161333,24161351,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,2,2017,1,01,31
2017-01-31,24161446,24161466,Year-to-Date,1084840441648.72,1241779551503.04,156939109854.32,1,20,20,280,T,SL,2,2.5,2017,2,2017,1,01,31
2017-01-31,24161333,24161396,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,2,2017,1,01,31
2017-01-31,24161333,24161405,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,2,2017,1,01,31
2017-01-31,24161333,24161417,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,2,2017,1,01,31
2017-01-31,24161333,24161429,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,2,2017,1,01,31
2017-01-31,24161333,24161439,Year-to-Date,3266774130852.35,3854100140609.65,587326009757.30,1,14,14,140,T,SL,2,1.13,2017,2,2017,1,01,31
2017-01-31,null,24161446,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,2,2017,1,01,31
2016-12-31,null,23708920,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,1,2016,4,12,31
2016-12-31,23708920,23708923,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,1,2016,4,12,31
2016-12-31,23708920,23708925,November,204967799934.62,269516940199.94,64549140265.32,1,3,3,30,D,MTH,2,1.2,2017,1,2016,4,12,31
2016-12-31,23708920,23708959,Year-to-Date,3266774130852.35,3854100140609.65,587326009757.30,1,14,14,140,T,SL,2,1.13,2017,1,2016,4,12,31
2016-12-31,null,23708965,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,1,2016,4,12,31
2016-12-31,23708965,23708972,October,221692068170.95,265884269147.69,44192200976.74,1,16,16,160,D,MTH,2,2.1,2017,1,2016,4,12,31
2016-12-31,23708965,23708980,November,199874954200.26,336525529103.82,136650574903.56,1,17,17,170,D,MTH,2,2.2,2017,1,2016,4,12,31
2016-12-31,23708965,23708987,December,319204134149.29,346719932707.95,27515798558.66,1,18,18,180,D,MTH,2,2.3,2017,1,2016,4,12,31
2016-12-31,23708965,23708996,Year-to-Date,740771156520.50,949129730959.46,208358574438.96,1,19,19,280,T,SL,2,2.4,2017,1,2016,4,12,31
2016-12-31,23708920,23708927,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,1,2016,4,12,31
2016-12-31,23708920,23708928,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,1,2016,4,12,31
2016-12-31,23708920,23708929,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,1,2016,4,12,31
2016-12-31,23708920,23708930,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,1,2016,4,12,31
2016-12-31,23708920,23708931,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,1,2016,4,12,31
2016-12-31,23708920,23708933,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,1,2016,4,12,31
2016-12-31,23708920,23708934,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,1,2016,4,12,31
2016-12-31,23708920,23708939,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,1,2016,4,12,31
2016-12-31,23708920,23708945,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,1,2016,4,12,31
2016-12-31,23708920,23708952,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,1,2016,4,12,31
2016-11-30,null,23233310,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,1,2016,4,11,30
2016-11-30,23233310,23233311,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,1,2016,4,11,30
2016-11-30,23233310,23233313,November,204967799934.62,269516940199.94,64549140265.32,1,3,3,30,D,MTH,2,1.2,2017,1,2016,4,11,30
2016-11-30,23233310,23233315,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,1,2016,4,11,30
2016-11-30,23233310,23233317,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,1,2016,4,11,30
2016-11-30,23233310,23233319,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,1,2016,4,11,30
2016-11-30,23233310,23233321,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,1,2016,4,11,30
2016-11-30,23233310,23233324,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,1,2016,4,11,30
2016-11-30,23233310,23233329,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,1,2016,4,11,30
2016-11-30,23233310,23233335,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,1,2016,4,11,30
2016-11-30,23233310,23233342,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,1,2016,4,11,30
2016-11-30,23233310,23233348,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,1,2016,4,11,30
2016-11-30,23233310,23233353,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,1,2016,4,11,30
2016-11-30,23233310,23233359,Year-to-Date,3266774130852.35,3854100140609.65,587326009757.30,1,14,14,140,T,SL,2,1.13,2017,1,2016,4,11,30
2016-11-30,null,23233364,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,1,2016,4,11,30
2016-11-30,23233364,23233370,October,221692068170.95,265884269147.69,44192200976.74,1,16,16,160,D,MTH,2,2.1,2017,1,2016,4,11,30
2016-11-30,23233364,23233375,November,199874954200.26,336525529103.82,136650574903.56,1,17,17,170,D,MTH,2,2.2,2017,1,2016,4,11,30
2016-11-30,23233364,23233380,Year-to-Date,421567022371.21,602409798251.51,180842775880.30,1,18,18,280,T,SL,2,2.3,2017,1,2016,4,11,30
2016-10-31,null,23125681,FY 2016,null,null,null,1,1,1,10,S,SL,1,1,2017,1,2016,4,10,31
2016-10-31,23125681,23125684,October,211046245388.74,347604282058.01,136558036669.27,1,2,2,20,D,MTH,2,1.1,2017,1,2016,4,10,31
2016-10-31,23125681,23125693,June,329572222744.10,323320233221.24,-6251989522.86,1,10,10,100,D,MTH,2,1.9,2017,1,2016,4,10,31
2016-10-31,23125681,23125694,July,209997664235.95,322816687140.45,112819022904.50,1,11,11,110,D,MTH,2,1.10,2017,1,2016,4,10,31
2016-10-31,23125681,23125695,August,231326812093.57,338438387773.61,107111575680.04,1,12,12,120,D,MTH,2,1.11,2017,1,2016,4,10,31
2016-10-31,23125681,23125696,September,356623125082.80,323177871148.84,-33445253933.96,1,13,13,130,D,MTH,2,1.12,2017,1,2016,4,10,31
2016-10-31,23125681,23125697,Year-to-Date,3266774130852.35,3854100140609.65,587326009757.30,1,14,14,140,T,SL,2,1.13,2017,1,2016,4,10,31
2016-10-31,null,23125699,FY 2017,null,null,null,1,15,15,150,S,SL,1,2,2017,1,2016,4,10,31
2016-10-31,23125699,23125702,October,221692068170.95,265884269147.69,44192200976.74,1,16,16,160,D,MTH,2,2.1,2017,1,2016,4,10,31
2016-10-31,23125699,23125704,Year-to-Date,221692068170.95,265884269147.69,44192200976.74,1,17,17,280,T,SL,2,2.2,2017,1,2016,4,10,31
2016-10-31,23125681,23125686,November,204967799934.62,269516940199.94,64549140265.32,1,3,3,30,D,MTH,2,1.2,2017,1,2016,4,10,31
2016-10-31,23125681,23125687,December,349630712796.40,364074656649.90,14443943853.50,1,4,4,40,D,MTH,2,1.3,2017,1,2016,4,10,31
2016-10-31,23125681,23125688,January,313578981081.18,258415698291.14,-55163282790.04,1,5,5,50,D,MTH,2,1.4,2017,1,2016,4,10,31
2016-10-31,23125681,23125689,February,169146855515.20,361756857221.56,192610001706.36,1,6,6,60,D,MTH,2,1.5,2017,1,2016,4,10,31
2016-10-31,23125681,23125690,March,227847826961.33,335890557700.11,108042730738.78,1,7,7,70,D,MTH,2,1.6,2017,1,2016,4,10,31
2016-10-31,23125681,23125691,April,438432341488.71,331977014017.11,-106455327471.60,1,8,8,80,D,MTH,2,1.7,2017,1,2016,4,10,31
2016-10-31,23125681,23125692,May,224603543529.75,277110955187.74,52507411657.99,1,9,9,90,D,MTH,2,1.8,2017,1,2016,4,10,31
2016-09-30,22473721,22473722,October,212718687273.12,334431604362.31,121712917089.19,1,2,2,20,D,MTH,2,1.1,2016,4,2016,3,09,30
2016-09-30,22473721,22473723,November,191436201539.20,248254199624.25,56817998085.05,1,3,3,30,D,MTH,2,1.2,2016,4,2016,3,09,30
2016-09-30,22473721,22473724,December,335326986648.69,333462621387.56,-1864365261.13,1,4,4,40,D,MTH,2,1.3,2016,4,2016,3,09,30
2016-09-30,22473721,22473725,January,306742437759.99,324288687505.46,17546249745.47,1,5,5,50,D,MTH,2,1.4,2016,4,2016,3,09,30
2016-09-30,22473721,22473726,February,139388383802.26,331746766089.56,192358382287.30,1,6,6,60,D,MTH,2,1.5,2016,4,2016,3,09,30
2016-09-30,22473721,22473727,March,234187337903.69,287105173913.88,52917836010.19,1,7,7,70,D,MTH,2,1.6,2016,4,2016,3,09,30
2016-09-30,22473721,22473728,April,471801240790.52,315092025437.41,-156709215353.11,1,8,8,80,D,MTH,2,1.7,2016,4,2016,3,09,30
2016-09-30,22473721,22473729,May,212385827417.69,296453647629.01,84067820211.32,1,9,9,90,D,MTH,2,1.8,2016,4,2016,3,09,30
